"riding_code","current_party","current_projection","date"
35007,"LPC","LPC safe",2021-09-10
35008,"IND","LPC likely",2021-09-10
35009,"LPC","LPC likely",2021-09-10
35010,"LPC","LPC safe",2021-09-10
35011,"LPC","LPC likely",2021-09-10
35012,"LPC","LPC safe",2021-09-10
35013,"CPC","CPC safe",2021-09-10
35014,"CPC","CPC safe",2021-09-10
35015,"LPC","LPC leaning",2021-09-10
35016,"LPC","Toss up LPC/CPC",2021-09-10
35017,"CPC","CPC safe",2021-09-10
35018,"LPC","Toss up LPC/NDP",2021-09-10
35019,"IND","LPC safe",2021-09-10
35020,"LPC","LPC leaning",2021-09-10
35021,"LPC","LPC likely",2021-09-10
35022,"CPC","CPC safe",2021-09-10
35023,"CPC","CPC safe",2021-09-10
35024,"LPC","LPC likely",2021-09-10
35025,"CPC","CPC safe",2021-09-10
35026,"CPC","CPC leaning",2021-09-10
35027,"LPC","LPC likely",2021-09-10
35028,"LPC","LPC likely",2021-09-10
35029,"LPC","LPC safe",2021-09-10
35030,"CPC","CPC likely",2021-09-10
35031,"LPC","Toss up LPC/CPC",2021-09-10
35032,"LPC","LPC safe",2021-09-10
35033,"Vacant","CPC safe",2021-09-10
35034,"CPC","CPC safe",2021-09-10
35035,"NDP","NDP safe",2021-09-10
35036,"LPC","Toss up LPC/CPC/NDP",2021-09-10
35037,"NDP","NDP safe",2021-09-10
35038,"LPC","LPC likely",2021-09-10
35039,"IND","CPC leaning",2021-09-10
35040,"CPC","CPC safe",2021-09-10
35041,"LPC","Toss up LPC/CPC",2021-09-10
35042,"CPC","CPC leaning",2021-09-10
35043,"LPC","CPC leaning",2021-09-10
35044,"LPC","LPC likely",2021-09-10
35045,"LPC","Toss up CPC/NDP/GPC",2021-09-10
35046,"LPC","CPC leaning",2021-09-10
35047,"IND","Toss up LPC/CPC",2021-09-10
35048,"CPC","CPC safe",2021-09-10
35049,"CPC","CPC safe",2021-09-10
35050,"CPC","CPC safe",2021-09-10
35051,"NDP","NDP safe",2021-09-10
35052,"LPC","LPC likely",2021-09-10
35053,"LPC","LPC likely",2021-09-10
35054,"LPC","Toss up LPC/CPC",2021-09-10
35055,"LPC","LPC likely",2021-09-10
35056,"CPC","CPC likely",2021-09-10
35057,"LPC","LPC leaning",2021-09-10
35058,"LPC","LPC safe",2021-09-10
35059,"LPC","LPC likely",2021-09-10
35060,"LPC","LPC likely",2021-09-10
35061,"LPC","Toss up LPC/CPC",2021-09-10
35062,"LPC","LPC safe",2021-09-10
35063,"LPC","LPC likely",2021-09-10
35064,"LPC","LPC leaning",2021-09-10
35065,"LPC","Toss up LPC/CPC",2021-09-10
35066,"LPC","Toss up LPC/CPC/NDP",2021-09-10
35067,"CPC","CPC likely",2021-09-10
35068,"CPC","CPC safe",2021-09-10
35069,"LPC","Toss up LPC/NDP",2021-09-10
35070,"LPC","LPC leaning",2021-09-10
35071,"CPC","CPC likely",2021-09-10
35072,"LPC","Toss up LPC/CPC",2021-09-10
35073,"LPC","Toss up LPC/CPC",2021-09-10
35074,"CPC","CPC likely",2021-09-10
35075,"LPC","LPC likely",2021-09-10
35076,"LPC","LPC safe",2021-09-10
35077,"LPC","LPC safe",2021-09-10
35078,"LPC","LPC safe",2021-09-10
35079,"LPC","LPC likely",2021-09-10
35080,"CPC","CPC safe",2021-09-10
35081,"LPC","LPC leaning",2021-09-10
35082,"CPC","CPC safe",2021-09-10
35083,"CPC","CPC safe",2021-09-10
35084,"LPC","Toss up LPC/CPC",2021-09-10
35085,"LPC","LPC likely",2021-09-10
35086,"CPC","CPC safe",2021-09-10
35087,"LPC","CPC leaning",2021-09-10
35088,"CPC","CPC safe",2021-09-10
35089,"LPC","Toss up LPC/CPC",2021-09-10
35090,"LPC","LPC safe",2021-09-10
35091,"CPC","CPC safe",2021-09-10
35092,"LPC","Toss up LPC/CPC",2021-09-10
35093,"LPC","LPC leaning",2021-09-10
35094,"LPC","LPC safe",2021-09-10
35095,"LPC","LPC safe",2021-09-10
35096,"LPC","LPC likely",2021-09-10
35097,"LPC","LPC safe",2021-09-10
35098,"LPC","LPC safe",2021-09-10
35099,"CPC","CPC safe",2021-09-10
35100,"CPC","CPC safe",2021-09-10
35101,"LPC","LPC safe",2021-09-10
35102,"CPC","CPC safe",2021-09-10
35103,"LPC","Toss up LPC/NDP",2021-09-10
35104,"CPC","CPC safe",2021-09-10
35105,"LPC","Toss up LPC/CPC/NDP",2021-09-10
35106,"LPC","LPC likely",2021-09-10
35107,"NDP","NDP safe",2021-09-10
35108,"LPC","LPC safe",2021-09-10
35109,"LPC","LPC leaning",2021-09-10
35110,"LPC","LPC safe",2021-09-10
35111,"LPC","LPC leaning",2021-09-10
35112,"LPC","LPC safe",2021-09-10
35113,"CPC","CPC safe",2021-09-10
35114,"LPC","Toss up LPC/CPC",2021-09-10
35115,"LPC","LPC leaning",2021-09-10
35116,"LPC","Toss up LPC/NDP",2021-09-10
35117,"NDP","NDP leaning",2021-09-10
35118,"LPC","Toss up LPC/CPC",2021-09-10
35119,"CPC","CPC safe",2021-09-10
35120,"LPC","LPC safe",2021-09-10
35121,"LPC","LPC safe",2021-09-10
46001,"CPC","CPC safe",2021-09-10
46002,"CPC","Toss up LPC/CPC",2021-09-10
46003,"NDP","NDP likely",2021-09-10
46004,"CPC","CPC safe",2021-09-10
46005,"NDP","NDP safe",2021-09-10
46006,"CPC","CPC leaning",2021-09-10
46007,"CPC","CPC safe",2021-09-10
46008,"CPC","CPC safe",2021-09-10
46009,"LPC","LPC safe",2021-09-10
46010,"CPC","CPC safe",2021-09-10
46011,"NDP","NDP likely",2021-09-10
46012,"LPC","LPC likely",2021-09-10
46013,"LPC","LPC likely",2021-09-10
46014,"LPC","LPC safe",2021-09-10
47001,"CPC","CPC safe",2021-09-10
47002,"CPC","CPC safe",2021-09-10
47003,"CPC","Toss up LPC/NDP",2021-09-10
47004,"CPC","CPC safe",2021-09-10
47005,"CPC","CPC safe",2021-09-10
47006,"CPC","CPC safe",2021-09-10
47007,"CPC","Toss up CPC/NDP",2021-09-10
47008,"CPC","CPC safe",2021-09-10
47009,"CPC","Toss up LPC/CPC",2021-09-10
47010,"CPC","CPC likely",2021-09-10
47011,"CPC","CPC leaning",2021-09-10
47012,"CPC","NDP leaning",2021-09-10
47013,"CPC","CPC safe",2021-09-10
47014,"CPC","CPC safe",2021-09-10
48001,"CPC","CPC safe",2021-09-10
48002,"CPC","CPC safe",2021-09-10
48003,"CPC","CPC safe",2021-09-10
48004,"CPC","Toss up LPC/CPC",2021-09-10
48005,"CPC","Toss up LPC/CPC",2021-09-10
48006,"CPC","CPC likely",2021-09-10
48007,"CPC","CPC safe",2021-09-10
48008,"CPC","CPC safe",2021-09-10
48009,"CPC","CPC safe",2021-09-10
48010,"CPC","CPC safe",2021-09-10
48011,"CPC","CPC safe",2021-09-10
48012,"CPC","CPC safe",2021-09-10
48013,"CPC","Toss up LPC/CPC",2021-09-10
48014,"CPC","LPC leaning",2021-09-10
48015,"CPC","CPC leaning",2021-09-10
48016,"CPC","CPC likely",2021-09-10
48017,"CPC","Toss up LPC/CPC",2021-09-10
48018,"CPC","CPC likely",2021-09-10
48019,"NDP","NDP safe",2021-09-10
48020,"CPC","CPC safe",2021-09-10
48021,"CPC","CPC safe",2021-09-10
48022,"CPC","CPC safe",2021-09-10
48023,"CPC","CPC safe",2021-09-10
48024,"CPC","CPC safe",2021-09-10
48025,"CPC","CPC safe",2021-09-10
48026,"CPC","CPC safe",2021-09-10
48027,"CPC","CPC safe",2021-09-10
48028,"CPC","CPC safe",2021-09-10
48029,"CPC","CPC safe",2021-09-10
48030,"CPC","CPC safe",2021-09-10
48031,"CPC","CPC safe",2021-09-10
48032,"CPC","CPC safe",2021-09-10
48033,"CPC","CPC safe",2021-09-10
48034,"CPC","CPC safe",2021-09-10
59001,"CPC","CPC safe",2021-09-10
59002,"LPC","LPC leaning",2021-09-10
59003,"NDP","NDP safe",2021-09-10
59004,"CPC","CPC safe",2021-09-10
59005,"CPC","CPC likely",2021-09-10
59006,"CPC","CPC safe",2021-09-10
59007,"CPC","CPC leaning",2021-09-10
59008,"LPC","LPC leaning",2021-09-10
59009,"NDP","NDP safe",2021-09-10
59010,"NDP","NDP safe",2021-09-10
59011,"LPC","Toss up LPC/CPC",2021-09-10
59012,"LPC","LPC likely",2021-09-10
59013,"CPC","CPC safe",2021-09-10
59014,"CPC","CPC likely",2021-09-10
59015,"CPC","Toss up CPC/NDP",2021-09-10
59016,"CPC","CPC safe",2021-09-10
59017,"CPC","CPC likely",2021-09-10
59018,"GPC","Toss up CPC/NDP/GPC",2021-09-10
59019,"NDP","NDP safe",2021-09-10
59020,"CPC","CPC safe",2021-09-10
59021,"LPC","LPC safe",2021-09-10
59022,"CPC","CPC leaning",2021-09-10
59023,"CPC","Toss up CPC/NDP",2021-09-10
59024,"CPC","CPC safe",2021-09-10
59025,"CPC","CPC likely",2021-09-10
59026,"NDP","NDP safe",2021-09-10
59027,"GPC","GPC likely",2021-09-10
59028,"NDP","NDP safe",2021-09-10
59029,"NDP","NDP likely",2021-09-10
59030,"CPC","CPC likely",2021-09-10
59031,"CPC","CPC likely",2021-09-10
59032,"LPC","LPC likely",2021-09-10
59033,"LPC","LPC likely",2021-09-10
59034,"LPC","LPC safe",2021-09-10
59035,"NDP","NDP safe",2021-09-10
59036,"IND","LPC leaning",2021-09-10
59037,"NDP","NDP safe",2021-09-10
59038,"NDP","NDP safe",2021-09-10
59039,"LPC","LPC safe",2021-09-10
59040,"LPC","LPC likely",2021-09-10
59041,"NDP","NDP safe",2021-09-10
59042,"LPC","Toss up LPC/CPC",2021-09-10
60001,"LPC","Toss up LPC/NDP",2021-09-10
61001,"LPC","Toss up LPC/CPC/NDP",2021-09-10
62001,"NDP","NDP leaning",2021-09-10
