"riding_code","current_party","current_projection","date"
35004,"CPC","CPC safe",2021-08-26
35005,"CPC","CPC likely",2021-08-26
35006,"LPC","CPC leaning",2021-08-26
35007,"LPC","LPC safe",2021-08-26
35008,"IND","LPC likely",2021-08-26
35009,"LPC","LPC leaning",2021-08-26
35010,"LPC","LPC likely",2021-08-26
35011,"LPC","LPC likely",2021-08-26
35012,"LPC","LPC safe",2021-08-26
35013,"CPC","CPC safe",2021-08-26
35014,"CPC","CPC safe",2021-08-26
35015,"LPC","LPC leaning",2021-08-26
35016,"LPC","Toss up LPC/CPC",2021-08-26
35017,"CPC","CPC safe",2021-08-26
35018,"LPC","NDP leaning",2021-08-26
35019,"IND","LPC safe",2021-08-26
35020,"LPC","LPC leaning",2021-08-26
35021,"LPC","LPC likely",2021-08-26
35022,"CPC","CPC safe",2021-08-26
35023,"CPC","CPC safe",2021-08-26
35024,"LPC","LPC likely",2021-08-26
35025,"CPC","CPC safe",2021-08-26
35026,"CPC","Toss up CPC/NDP",2021-08-26
35027,"LPC","LPC leaning",2021-08-26
35028,"LPC","LPC likely",2021-08-26
35029,"LPC","LPC safe",2021-08-26
35030,"CPC","CPC likely",2021-08-26
35031,"LPC","Toss up LPC/CPC",2021-08-26
35032,"LPC","LPC safe",2021-08-26
35033,"Vacant","CPC safe",2021-08-26
35034,"CPC","CPC safe",2021-08-26
35035,"NDP","NDP safe",2021-08-26
35036,"LPC","NDP leaning",2021-08-26
35037,"NDP","NDP safe",2021-08-26
35038,"LPC","LPC likely",2021-08-26
35039,"IND","CPC likely",2021-08-26
35040,"CPC","CPC safe",2021-08-26
35041,"LPC","Toss up LPC/CPC",2021-08-26
35042,"CPC","Toss up CPC/NDP",2021-08-26
35043,"LPC","CPC leaning",2021-08-26
35044,"LPC","LPC leaning",2021-08-26
35045,"LPC","LPC leaning",2021-08-26
35046,"LPC","CPC leaning",2021-08-26
35047,"IND","CPC leaning",2021-08-26
35048,"CPC","CPC safe",2021-08-26
35049,"CPC","CPC safe",2021-08-26
35050,"CPC","CPC safe",2021-08-26
35051,"NDP","NDP safe",2021-08-26
35052,"LPC","LPC leaning",2021-08-26
35053,"LPC","LPC leaning",2021-08-26
35054,"LPC","CPC leaning",2021-08-26
35055,"LPC","LPC likely",2021-08-26
35056,"CPC","CPC safe",2021-08-26
35057,"LPC","LPC leaning",2021-08-26
35058,"LPC","LPC likely",2021-08-26
35059,"LPC","LPC likely",2021-08-26
35060,"LPC","LPC likely",2021-08-26
35061,"LPC","Toss up LPC/CPC",2021-08-26
35062,"LPC","LPC safe",2021-08-26
35063,"LPC","LPC leaning",2021-08-26
35064,"LPC","Toss up LPC/CPC",2021-08-26
35065,"LPC","CPC leaning",2021-08-26
35066,"LPC","Toss up LPC/CPC/NDP",2021-08-26
35067,"CPC","CPC likely",2021-08-26
35068,"CPC","CPC safe",2021-08-26
35069,"LPC","NDP leaning",2021-08-26
35070,"LPC","LPC leaning",2021-08-26
35071,"CPC","CPC likely",2021-08-26
35072,"LPC","Toss up LPC/CPC",2021-08-26
35073,"LPC","Toss up LPC/CPC",2021-08-26
35074,"CPC","CPC leaning",2021-08-26
35075,"LPC","Toss up LPC/NDP",2021-08-26
35076,"LPC","LPC safe",2021-08-26
35077,"LPC","LPC safe",2021-08-26
35078,"LPC","LPC likely",2021-08-26
35079,"LPC","LPC likely",2021-08-26
35080,"CPC","CPC safe",2021-08-26
35081,"LPC","Toss up LPC/NDP",2021-08-26
35082,"CPC","CPC safe",2021-08-26
35083,"CPC","CPC safe",2021-08-26
35084,"LPC","CPC leaning",2021-08-26
35085,"LPC","LPC likely",2021-08-26
35086,"CPC","CPC safe",2021-08-26
35087,"LPC","CPC likely",2021-08-26
35088,"CPC","CPC safe",2021-08-26
35089,"LPC","Toss up LPC/CPC",2021-08-26
35090,"LPC","LPC safe",2021-08-26
35091,"CPC","CPC safe",2021-08-26
35092,"LPC","Toss up LPC/CPC/NDP",2021-08-26
35093,"LPC","Toss up LPC/CPC",2021-08-26
35094,"LPC","LPC safe",2021-08-26
35095,"LPC","LPC safe",2021-08-26
35096,"LPC","LPC likely",2021-08-26
35097,"LPC","LPC safe",2021-08-26
35098,"LPC","LPC safe",2021-08-26
35099,"CPC","CPC safe",2021-08-26
35100,"CPC","CPC safe",2021-08-26
35101,"LPC","LPC safe",2021-08-26
35102,"CPC","CPC safe",2021-08-26
35103,"LPC","NDP leaning",2021-08-26
35104,"CPC","CPC safe",2021-08-26
35105,"LPC","Toss up LPC/CPC/NDP",2021-08-26
35106,"LPC","LPC leaning",2021-08-26
35107,"NDP","NDP safe",2021-08-26
35108,"LPC","LPC safe",2021-08-26
35109,"LPC","Toss up LPC/NDP",2021-08-26
35110,"LPC","LPC likely",2021-08-26
35111,"LPC","LPC leaning",2021-08-26
35112,"LPC","LPC safe",2021-08-26
35113,"CPC","CPC safe",2021-08-26
35114,"LPC","Toss up LPC/CPC",2021-08-26
35115,"LPC","Toss up LPC/CPC",2021-08-26
35116,"LPC","NDP leaning",2021-08-26
35117,"NDP","NDP likely",2021-08-26
35118,"LPC","Toss up LPC/CPC",2021-08-26
35119,"CPC","CPC safe",2021-08-26
35120,"LPC","LPC safe",2021-08-26
35121,"LPC","LPC safe",2021-08-26
46001,"CPC","CPC safe",2021-08-26
46002,"CPC","Toss up LPC/CPC",2021-08-26
46003,"NDP","NDP likely",2021-08-26
46004,"CPC","CPC safe",2021-08-26
46005,"NDP","NDP likely",2021-08-26
46006,"CPC","CPC likely",2021-08-26
46007,"CPC","CPC safe",2021-08-26
46008,"CPC","CPC safe",2021-08-26
46009,"LPC","LPC safe",2021-08-26
46010,"CPC","CPC safe",2021-08-26
46011,"NDP","NDP likely",2021-08-26
46012,"LPC","LPC safe",2021-08-26
46013,"LPC","LPC likely",2021-08-26
46014,"LPC","LPC safe",2021-08-26
47001,"CPC","CPC safe",2021-08-26
47002,"CPC","CPC safe",2021-08-26
47003,"CPC","Toss up LPC/CPC/NDP",2021-08-26
47004,"CPC","CPC safe",2021-08-26
47005,"CPC","CPC safe",2021-08-26
47006,"CPC","CPC safe",2021-08-26
47007,"CPC","CPC leaning",2021-08-26
47008,"CPC","CPC safe",2021-08-26
47009,"CPC","Toss up LPC/CPC",2021-08-26
47010,"CPC","CPC likely",2021-08-26
47011,"CPC","CPC leaning",2021-08-26
47012,"CPC","NDP leaning",2021-08-26
47013,"CPC","CPC safe",2021-08-26
47014,"CPC","CPC safe",2021-08-26
48001,"CPC","CPC safe",2021-08-26
48002,"CPC","CPC safe",2021-08-26
48003,"CPC","CPC safe",2021-08-26
48004,"CPC","Toss up LPC/CPC",2021-08-26
48005,"CPC","Toss up LPC/CPC",2021-08-26
48006,"CPC","CPC likely",2021-08-26
48007,"CPC","CPC safe",2021-08-26
48008,"CPC","CPC safe",2021-08-26
48009,"CPC","CPC safe",2021-08-26
48010,"CPC","CPC safe",2021-08-26
48011,"CPC","CPC safe",2021-08-26
48012,"CPC","CPC safe",2021-08-26
48013,"CPC","Toss up LPC/CPC",2021-08-26
48014,"CPC","Toss up LPC/CPC",2021-08-26
48015,"CPC","CPC leaning",2021-08-26
48016,"CPC","CPC likely",2021-08-26
48017,"CPC","Toss up LPC/CPC",2021-08-26
48018,"CPC","CPC likely",2021-08-26
48019,"NDP","NDP safe",2021-08-26
48020,"CPC","CPC safe",2021-08-26
48021,"CPC","CPC safe",2021-08-26
48022,"CPC","CPC safe",2021-08-26
48023,"CPC","CPC safe",2021-08-26
48024,"CPC","CPC safe",2021-08-26
48025,"CPC","CPC safe",2021-08-26
48026,"CPC","CPC safe",2021-08-26
48027,"CPC","CPC safe",2021-08-26
48028,"CPC","CPC safe",2021-08-26
48029,"CPC","CPC safe",2021-08-26
48030,"CPC","CPC safe",2021-08-26
48031,"CPC","CPC safe",2021-08-26
48032,"CPC","CPC safe",2021-08-26
48033,"CPC","CPC safe",2021-08-26
48034,"CPC","CPC safe",2021-08-26
59001,"CPC","CPC safe",2021-08-26
59002,"LPC","LPC leaning",2021-08-26
59003,"NDP","NDP safe",2021-08-26
59004,"CPC","CPC safe",2021-08-26
59005,"CPC","CPC likely",2021-08-26
59006,"CPC","CPC safe",2021-08-26
59007,"CPC","Toss up LPC/CPC",2021-08-26
59008,"LPC","LPC likely",2021-08-26
59009,"NDP","NDP safe",2021-08-26
59010,"NDP","NDP safe",2021-08-26
59011,"LPC","LPC likely",2021-08-26
59012,"LPC","LPC likely",2021-08-26
59013,"CPC","CPC safe",2021-08-26
59014,"CPC","CPC likely",2021-08-26
59015,"CPC","CPC leaning",2021-08-26
59016,"CPC","CPC likely",2021-08-26
59017,"CPC","CPC likely",2021-08-26
59018,"GPC","Toss up CPC/NDP/GPC",2021-08-26
59019,"NDP","NDP safe",2021-08-26
59020,"CPC","CPC safe",2021-08-26
59021,"LPC","LPC safe",2021-08-26
59022,"CPC","CPC leaning",2021-08-26
59023,"CPC","Toss up LPC/CPC/NDP",2021-08-26
59024,"CPC","CPC safe",2021-08-26
59025,"CPC","CPC likely",2021-08-26
59026,"NDP","NDP safe",2021-08-26
59027,"GPC","GPC safe",2021-08-26
59028,"NDP","NDP safe",2021-08-26
59029,"NDP","NDP likely",2021-08-26
59030,"CPC","CPC leaning",2021-08-26
59031,"CPC","CPC likely",2021-08-26
59032,"LPC","LPC likely",2021-08-26
59033,"LPC","LPC safe",2021-08-26
59034,"LPC","LPC safe",2021-08-26
59035,"NDP","NDP safe",2021-08-26
59036,"IND","Toss up LPC/CPC",2021-08-26
59037,"NDP","NDP safe",2021-08-26
59038,"NDP","NDP safe",2021-08-26
59039,"LPC","LPC safe",2021-08-26
59040,"LPC","LPC safe",2021-08-26
59041,"NDP","NDP safe",2021-08-26
59042,"LPC","Toss up LPC/CPC",2021-08-26
60001,"LPC","Toss up LPC/NDP",2021-08-26
61001,"LPC","LPC leaning",2021-08-26
62001,"NDP","NDP leaning",2021-08-26
