"riding_code","current_party","current_projection","date"
35105,"LPC","NDP leaning",2021-08-19
35106,"LPC","LPC likely",2021-08-19
35107,"NDP","NDP safe",2021-08-19
35108,"LPC","LPC safe",2021-08-19
35109,"LPC","Toss up LPC/NDP",2021-08-19
35110,"LPC","LPC likely",2021-08-19
35111,"LPC","LPC likely",2021-08-19
35112,"LPC","LPC safe",2021-08-19
35113,"CPC","CPC safe",2021-08-19
35114,"LPC","LPC likely",2021-08-19
35115,"LPC","LPC likely",2021-08-19
35116,"LPC","NDP leaning",2021-08-19
35117,"NDP","NDP likely",2021-08-19
35118,"LPC","LPC leaning",2021-08-19
35119,"CPC","CPC safe",2021-08-19
35120,"LPC","LPC safe",2021-08-19
35121,"LPC","LPC safe",2021-08-19
46001,"CPC","CPC safe",2021-08-19
46002,"CPC","Toss up LPC/CPC",2021-08-19
46003,"NDP","NDP likely",2021-08-19
46004,"CPC","CPC safe",2021-08-19
46005,"NDP","NDP likely",2021-08-19
46006,"CPC","Toss up LPC/CPC",2021-08-19
46007,"CPC","CPC safe",2021-08-19
46008,"CPC","CPC safe",2021-08-19
46009,"LPC","LPC safe",2021-08-19
46010,"CPC","CPC safe",2021-08-19
46011,"NDP","NDP leaning",2021-08-19
46012,"LPC","LPC safe",2021-08-19
46013,"LPC","LPC safe",2021-08-19
46014,"LPC","LPC safe",2021-08-19
47001,"CPC","CPC safe",2021-08-19
47002,"CPC","CPC safe",2021-08-19
47003,"CPC","Toss up LPC/CPC/NDP",2021-08-19
47004,"CPC","CPC safe",2021-08-19
47005,"CPC","CPC safe",2021-08-19
47006,"CPC","CPC safe",2021-08-19
47007,"CPC","CPC likely",2021-08-19
47008,"CPC","CPC safe",2021-08-19
47009,"CPC","CPC leaning",2021-08-19
47010,"CPC","CPC likely",2021-08-19
47011,"CPC","CPC likely",2021-08-19
47012,"CPC","Toss up CPC/NDP",2021-08-19
47013,"CPC","CPC safe",2021-08-19
47014,"CPC","CPC safe",2021-08-19
48001,"CPC","CPC safe",2021-08-19
48002,"CPC","CPC safe",2021-08-19
48003,"CPC","CPC safe",2021-08-19
48004,"CPC","Toss up LPC/CPC",2021-08-19
48005,"CPC","CPC leaning",2021-08-19
48006,"CPC","CPC safe",2021-08-19
48007,"CPC","CPC safe",2021-08-19
48008,"CPC","CPC safe",2021-08-19
48009,"CPC","CPC safe",2021-08-19
48010,"CPC","CPC safe",2021-08-19
48011,"CPC","CPC safe",2021-08-19
48012,"CPC","CPC safe",2021-08-19
48013,"CPC","Toss up LPC/CPC",2021-08-19
48014,"CPC","Toss up LPC/CPC",2021-08-19
48015,"CPC","CPC likely",2021-08-19
48016,"CPC","CPC safe",2021-08-19
48017,"CPC","Toss up LPC/CPC",2021-08-19
48018,"CPC","CPC likely",2021-08-19
48019,"NDP","NDP likely",2021-08-19
48020,"CPC","CPC safe",2021-08-19
48021,"CPC","CPC safe",2021-08-19
48022,"CPC","CPC safe",2021-08-19
48023,"CPC","CPC safe",2021-08-19
48024,"CPC","CPC safe",2021-08-19
48025,"CPC","CPC safe",2021-08-19
48026,"CPC","CPC safe",2021-08-19
48027,"CPC","CPC safe",2021-08-19
48028,"CPC","CPC safe",2021-08-19
48029,"CPC","CPC safe",2021-08-19
48030,"CPC","CPC safe",2021-08-19
48031,"CPC","CPC safe",2021-08-19
48032,"CPC","CPC safe",2021-08-19
48033,"CPC","CPC safe",2021-08-19
48034,"CPC","CPC safe",2021-08-19
59001,"CPC","CPC likely",2021-08-19
59002,"LPC","LPC likely",2021-08-19
59003,"NDP","NDP likely",2021-08-19
59004,"CPC","CPC safe",2021-08-19
59005,"CPC","CPC leaning",2021-08-19
59006,"CPC","CPC safe",2021-08-19
59007,"CPC","LPC leaning",2021-08-19
59008,"LPC","LPC likely",2021-08-19
59009,"NDP","NDP safe",2021-08-19
59010,"NDP","NDP safe",2021-08-19
59011,"LPC","LPC safe",2021-08-19
59012,"LPC","LPC safe",2021-08-19
59013,"CPC","CPC likely",2021-08-19
59014,"CPC","CPC leaning",2021-08-19
59015,"CPC","CPC leaning",2021-08-19
59016,"CPC","CPC likely",2021-08-19
59017,"CPC","Toss up LPC/CPC",2021-08-19
59018,"GPC","GPC leaning",2021-08-19
59019,"NDP","NDP safe",2021-08-19
59020,"CPC","CPC safe",2021-08-19
59021,"LPC","LPC safe",2021-08-19
59022,"CPC","Toss up LPC/CPC",2021-08-19
59023,"CPC","Toss up LPC/CPC",2021-08-19
59024,"CPC","CPC safe",2021-08-19
59025,"CPC","CPC likely",2021-08-19
59026,"NDP","NDP safe",2021-08-19
59027,"GPC","GPC safe",2021-08-19
59028,"NDP","NDP safe",2021-08-19
59029,"NDP","NDP likely",2021-08-19
59030,"CPC","Toss up LPC/CPC",2021-08-19
59031,"CPC","CPC leaning",2021-08-19
59032,"LPC","LPC safe",2021-08-19
59033,"LPC","LPC safe",2021-08-19
59034,"LPC","LPC safe",2021-08-19
59035,"NDP","NDP safe",2021-08-19
59036,"IND","Toss up LPC/CPC",2021-08-19
59037,"NDP","NDP likely",2021-08-19
59038,"NDP","NDP safe",2021-08-19
59039,"LPC","LPC safe",2021-08-19
59040,"LPC","LPC safe",2021-08-19
59041,"NDP","NDP likely",2021-08-19
59042,"LPC","LPC likely",2021-08-19
60001,"LPC","Toss up LPC/NDP",2021-08-19
61001,"LPC","LPC leaning",2021-08-19
62001,"NDP","NDP leaning",2021-08-19
