"riding_code","current_party","current_projection","date"
35057,"LPC","LPC leaning",2021-09-08
35058,"LPC","LPC safe",2021-09-08
35059,"LPC","LPC likely",2021-09-08
35060,"LPC","LPC likely",2021-09-08
35061,"LPC","Toss up LPC/CPC",2021-09-08
35062,"LPC","LPC safe",2021-09-08
35063,"LPC","LPC likely",2021-09-08
35064,"LPC","LPC leaning",2021-09-08
35065,"LPC","Toss up LPC/CPC",2021-09-08
35066,"LPC","Toss up LPC/CPC/NDP",2021-09-08
35067,"CPC","CPC likely",2021-09-08
35068,"CPC","CPC safe",2021-09-08
35069,"LPC","Toss up LPC/NDP",2021-09-08
35070,"LPC","LPC leaning",2021-09-08
35071,"CPC","CPC likely",2021-09-08
35072,"LPC","Toss up LPC/CPC",2021-09-08
35073,"LPC","Toss up LPC/CPC",2021-09-08
35074,"CPC","CPC likely",2021-09-08
35075,"LPC","LPC likely",2021-09-08
35076,"LPC","LPC safe",2021-09-08
35077,"LPC","LPC safe",2021-09-08
35078,"LPC","LPC safe",2021-09-08
35079,"LPC","LPC likely",2021-09-08
35080,"CPC","CPC safe",2021-09-08
35081,"LPC","LPC leaning",2021-09-08
35082,"CPC","CPC safe",2021-09-08
35083,"CPC","CPC safe",2021-09-08
35084,"LPC","Toss up LPC/CPC",2021-09-08
35085,"LPC","LPC likely",2021-09-08
35086,"CPC","CPC safe",2021-09-08
35087,"LPC","CPC leaning",2021-09-08
35088,"CPC","CPC safe",2021-09-08
35089,"LPC","Toss up LPC/CPC",2021-09-08
35090,"LPC","LPC safe",2021-09-08
35091,"CPC","CPC safe",2021-09-08
35092,"LPC","Toss up LPC/CPC",2021-09-08
35093,"LPC","LPC leaning",2021-09-08
35094,"LPC","LPC safe",2021-09-08
35095,"LPC","LPC safe",2021-09-08
35096,"LPC","LPC likely",2021-09-08
35097,"LPC","LPC safe",2021-09-08
35098,"LPC","LPC safe",2021-09-08
35099,"CPC","CPC safe",2021-09-08
35100,"CPC","CPC safe",2021-09-08
35101,"LPC","LPC safe",2021-09-08
35102,"CPC","CPC safe",2021-09-08
35103,"LPC","LPC leaning",2021-09-08
35104,"CPC","CPC safe",2021-09-08
35105,"LPC","Toss up LPC/CPC/NDP",2021-09-08
35106,"LPC","LPC likely",2021-09-08
35107,"NDP","NDP safe",2021-09-08
35108,"LPC","LPC safe",2021-09-08
35109,"LPC","LPC leaning",2021-09-08
35110,"LPC","LPC safe",2021-09-08
35111,"LPC","LPC leaning",2021-09-08
35112,"LPC","LPC safe",2021-09-08
35113,"CPC","CPC safe",2021-09-08
35114,"LPC","Toss up LPC/CPC",2021-09-08
35115,"LPC","LPC leaning",2021-09-08
35116,"LPC","Toss up LPC/CPC/NDP",2021-09-08
35117,"NDP","NDP leaning",2021-09-08
35118,"LPC","Toss up LPC/CPC",2021-09-08
35119,"CPC","CPC safe",2021-09-08
35120,"LPC","LPC safe",2021-09-08
35121,"LPC","LPC safe",2021-09-08
46001,"CPC","CPC safe",2021-09-08
46002,"CPC","Toss up LPC/CPC",2021-09-08
46003,"NDP","NDP likely",2021-09-08
46004,"CPC","CPC safe",2021-09-08
46005,"NDP","NDP likely",2021-09-08
46006,"CPC","CPC likely",2021-09-08
46007,"CPC","CPC safe",2021-09-08
46008,"CPC","CPC safe",2021-09-08
46009,"LPC","LPC safe",2021-09-08
46010,"CPC","CPC safe",2021-09-08
46011,"NDP","NDP likely",2021-09-08
46012,"LPC","LPC likely",2021-09-08
46013,"LPC","LPC leaning",2021-09-08
46014,"LPC","LPC safe",2021-09-08
47001,"CPC","CPC safe",2021-09-08
47002,"CPC","CPC safe",2021-09-08
47003,"CPC","Toss up LPC/CPC/NDP",2021-09-08
47004,"CPC","CPC safe",2021-09-08
47005,"CPC","CPC safe",2021-09-08
47006,"CPC","CPC safe",2021-09-08
47007,"CPC","CPC leaning",2021-09-08
47008,"CPC","CPC safe",2021-09-08
47009,"CPC","Toss up LPC/CPC",2021-09-08
47010,"CPC","CPC safe",2021-09-08
47011,"CPC","CPC likely",2021-09-08
47012,"CPC","Toss up CPC/NDP",2021-09-08
47013,"CPC","CPC safe",2021-09-08
47014,"CPC","CPC safe",2021-09-08
48001,"CPC","CPC safe",2021-09-08
48002,"CPC","CPC safe",2021-09-08
48003,"CPC","CPC safe",2021-09-08
48004,"CPC","CPC leaning",2021-09-08
48005,"CPC","CPC leaning",2021-09-08
48006,"CPC","CPC safe",2021-09-08
48007,"CPC","CPC safe",2021-09-08
48008,"CPC","CPC safe",2021-09-08
48009,"CPC","CPC safe",2021-09-08
48010,"CPC","CPC safe",2021-09-08
48011,"CPC","CPC safe",2021-09-08
48012,"CPC","CPC safe",2021-09-08
48013,"CPC","Toss up LPC/CPC",2021-09-08
48014,"CPC","Toss up LPC/CPC",2021-09-08
48015,"CPC","Toss up CPC/NDP",2021-09-08
48016,"CPC","CPC likely",2021-09-08
48017,"CPC","Toss up LPC/CPC",2021-09-08
48018,"CPC","CPC likely",2021-09-08
48019,"NDP","NDP safe",2021-09-08
48020,"CPC","CPC safe",2021-09-08
48021,"CPC","CPC safe",2021-09-08
48022,"CPC","CPC safe",2021-09-08
48023,"CPC","CPC safe",2021-09-08
48024,"CPC","CPC safe",2021-09-08
48025,"CPC","CPC safe",2021-09-08
48026,"CPC","CPC safe",2021-09-08
48027,"CPC","CPC safe",2021-09-08
48028,"CPC","CPC safe",2021-09-08
48029,"CPC","CPC safe",2021-09-08
48030,"CPC","CPC safe",2021-09-08
48031,"CPC","CPC safe",2021-09-08
48032,"CPC","CPC safe",2021-09-08
48033,"CPC","CPC safe",2021-09-08
48034,"CPC","CPC safe",2021-09-08
59001,"CPC","CPC safe",2021-09-08
59002,"LPC","Toss up LPC/CPC/NDP",2021-09-08
59003,"NDP","NDP safe",2021-09-08
59004,"CPC","CPC safe",2021-09-08
59005,"CPC","CPC safe",2021-09-08
59006,"CPC","CPC safe",2021-09-08
59007,"CPC","CPC leaning",2021-09-08
59008,"LPC","LPC leaning",2021-09-08
59009,"NDP","NDP safe",2021-09-08
59010,"NDP","NDP safe",2021-09-08
59011,"LPC","Toss up LPC/CPC",2021-09-08
59012,"LPC","LPC leaning",2021-09-08
59013,"CPC","CPC safe",2021-09-08
59014,"CPC","CPC likely",2021-09-08
59015,"CPC","CPC leaning",2021-09-08
59016,"CPC","CPC safe",2021-09-08
59017,"CPC","CPC likely",2021-09-08
59018,"GPC","Toss up CPC/NDP/GPC",2021-09-08
59019,"NDP","NDP safe",2021-09-08
59020,"CPC","CPC safe",2021-09-08
59021,"LPC","LPC safe",2021-09-08
59022,"CPC","CPC likely",2021-09-08
59023,"CPC","CPC leaning",2021-09-08
59024,"CPC","CPC safe",2021-09-08
59025,"CPC","CPC safe",2021-09-08
59026,"NDP","NDP safe",2021-09-08
59027,"GPC","GPC likely",2021-09-08
59028,"NDP","NDP safe",2021-09-08
59029,"NDP","NDP likely",2021-09-08
59030,"CPC","CPC likely",2021-09-08
59031,"CPC","CPC likely",2021-09-08
59032,"LPC","LPC likely",2021-09-08
59033,"LPC","LPC likely",2021-09-08
59034,"LPC","LPC safe",2021-09-08
59035,"NDP","NDP safe",2021-09-08
59036,"IND","LPC leaning",2021-09-08
59037,"NDP","NDP safe",2021-09-08
59038,"NDP","NDP safe",2021-09-08
59039,"LPC","LPC safe",2021-09-08
59040,"LPC","LPC likely",2021-09-08
59041,"NDP","NDP safe",2021-09-08
59042,"LPC","Toss up LPC/CPC",2021-09-08
60001,"LPC","Toss up LPC/NDP",2021-09-08
61001,"LPC","Toss up LPC/CPC/NDP",2021-09-08
62001,"NDP","NDP leaning",2021-09-08
