"riding_code","current_party","current_projection","date"
24042,"CPC","CPC safe",2021-09-04
24043,"BQ","Toss up LPC/BQ",2021-09-04
24044,"LPC","LPC safe",2021-09-04
24045,"CPC","CPC safe",2021-09-04
24046,"BQ","BQ safe",2021-09-04
24047,"CPC","CPC safe",2021-09-04
24048,"BQ","BQ safe",2021-09-04
24049,"BQ","Toss up LPC/BQ",2021-09-04
24050,"BQ","BQ safe",2021-09-04
24051,"CPC","CPC safe",2021-09-04
24052,"LPC","LPC safe",2021-09-04
24053,"LPC","LPC safe",2021-09-04
24054,"LPC","LPC safe",2021-09-04
24055,"LPC","LPC safe",2021-09-04
24056,"LPC","LPC safe",2021-09-04
24057,"LPC","LPC safe",2021-09-04
24058,"CPC","CPC safe",2021-09-04
24059,"LPC","LPC leaning",2021-09-04
24060,"BQ","BQ likely",2021-09-04
24061,"CPC","CPC safe",2021-09-04
24062,"BQ","Toss up LPC/BQ",2021-09-04
24063,"BQ","BQ safe",2021-09-04
24064,"NDP","NDP safe",2021-09-04
24065,"LPC","LPC safe",2021-09-04
24066,"BQ","BQ leaning",2021-09-04
24067,"BQ","BQ leaning",2021-09-04
24068,"LPC","LPC safe",2021-09-04
24069,"LPC","LPC safe",2021-09-04
24070,"LPC","LPC likely",2021-09-04
24071,"BQ","BQ likely",2021-09-04
24072,"BQ","Toss up LPC/BQ",2021-09-04
24073,"LPC","LPC leaning",2021-09-04
24074,"LPC","LPC safe",2021-09-04
24075,"BQ","BQ likely",2021-09-04
24076,"BQ","CPC leaning",2021-09-04
24077,"LPC","LPC safe",2021-09-04
24078,"LPC","LPC safe",2021-09-04
35001,"LPC","LPC safe",2021-09-04
35002,"NDP","NDP safe",2021-09-04
35003,"CPC","CPC leaning",2021-09-04
35004,"CPC","CPC safe",2021-09-04
35005,"CPC","CPC likely",2021-09-04
35006,"LPC","CPC leaning",2021-09-04
35007,"LPC","LPC safe",2021-09-04
35008,"IND","LPC likely",2021-09-04
35009,"LPC","LPC likely",2021-09-04
35010,"LPC","LPC likely",2021-09-04
35011,"LPC","LPC likely",2021-09-04
35012,"LPC","LPC safe",2021-09-04
35013,"CPC","CPC safe",2021-09-04
35014,"CPC","CPC safe",2021-09-04
35015,"LPC","LPC leaning",2021-09-04
35016,"LPC","Toss up LPC/CPC",2021-09-04
35017,"CPC","CPC safe",2021-09-04
35018,"LPC","Toss up LPC/NDP",2021-09-04
35019,"IND","LPC safe",2021-09-04
35020,"LPC","LPC leaning",2021-09-04
35021,"LPC","LPC likely",2021-09-04
35022,"CPC","CPC safe",2021-09-04
35023,"CPC","CPC safe",2021-09-04
35024,"LPC","LPC likely",2021-09-04
35025,"CPC","CPC safe",2021-09-04
35026,"CPC","CPC leaning",2021-09-04
35027,"LPC","LPC leaning",2021-09-04
35028,"LPC","LPC likely",2021-09-04
35029,"LPC","LPC safe",2021-09-04
35030,"CPC","CPC likely",2021-09-04
35031,"LPC","Toss up LPC/CPC",2021-09-04
35032,"LPC","LPC safe",2021-09-04
35033,"Vacant","CPC safe",2021-09-04
35034,"CPC","CPC safe",2021-09-04
35035,"NDP","NDP safe",2021-09-04
35036,"LPC","Toss up LPC/CPC/NDP",2021-09-04
35037,"NDP","NDP safe",2021-09-04
35038,"LPC","LPC likely",2021-09-04
35039,"IND","CPC leaning",2021-09-04
35040,"CPC","CPC safe",2021-09-04
35041,"LPC","Toss up LPC/CPC",2021-09-04
35042,"CPC","CPC leaning",2021-09-04
35043,"LPC","CPC leaning",2021-09-04
35044,"LPC","LPC likely",2021-09-04
35045,"LPC","LPC leaning",2021-09-04
35046,"LPC","CPC leaning",2021-09-04
35047,"IND","CPC leaning",2021-09-04
35048,"CPC","CPC safe",2021-09-04
35049,"CPC","CPC safe",2021-09-04
35050,"CPC","CPC safe",2021-09-04
35051,"NDP","NDP safe",2021-09-04
35052,"LPC","LPC likely",2021-09-04
35053,"LPC","LPC likely",2021-09-04
35054,"LPC","Toss up LPC/CPC",2021-09-04
35055,"LPC","LPC likely",2021-09-04
35056,"CPC","CPC safe",2021-09-04
35057,"LPC","LPC leaning",2021-09-04
35058,"LPC","LPC safe",2021-09-04
35059,"LPC","LPC likely",2021-09-04
35060,"LPC","LPC likely",2021-09-04
35061,"LPC","Toss up LPC/CPC",2021-09-04
35062,"LPC","LPC safe",2021-09-04
35063,"LPC","LPC leaning",2021-09-04
35064,"LPC","LPC leaning",2021-09-04
35065,"LPC","Toss up LPC/CPC",2021-09-04
35066,"LPC","Toss up LPC/CPC/NDP",2021-09-04
35067,"CPC","CPC likely",2021-09-04
35068,"CPC","CPC safe",2021-09-04
35069,"LPC","NDP leaning",2021-09-04
35070,"LPC","LPC leaning",2021-09-04
35071,"CPC","CPC likely",2021-09-04
35072,"LPC","Toss up LPC/CPC",2021-09-04
35073,"LPC","Toss up LPC/CPC",2021-09-04
35074,"CPC","CPC leaning",2021-09-04
35075,"LPC","LPC leaning",2021-09-04
35076,"LPC","LPC safe",2021-09-04
35077,"LPC","LPC safe",2021-09-04
35078,"LPC","LPC safe",2021-09-04
35079,"LPC","LPC likely",2021-09-04
35080,"CPC","CPC safe",2021-09-04
35081,"LPC","Toss up LPC/NDP",2021-09-04
35082,"CPC","CPC safe",2021-09-04
35083,"CPC","CPC safe",2021-09-04
35084,"LPC","CPC leaning",2021-09-04
35085,"LPC","LPC likely",2021-09-04
35086,"CPC","CPC safe",2021-09-04
35087,"LPC","CPC leaning",2021-09-04
35088,"CPC","CPC safe",2021-09-04
35089,"LPC","Toss up LPC/CPC",2021-09-04
35090,"LPC","LPC safe",2021-09-04
35091,"CPC","CPC safe",2021-09-04
35092,"LPC","Toss up LPC/CPC",2021-09-04
35093,"LPC","LPC leaning",2021-09-04
35094,"LPC","LPC safe",2021-09-04
35095,"LPC","LPC safe",2021-09-04
35096,"LPC","LPC likely",2021-09-04
35097,"LPC","LPC safe",2021-09-04
35098,"LPC","LPC safe",2021-09-04
35099,"CPC","CPC safe",2021-09-04
35100,"CPC","CPC safe",2021-09-04
35101,"LPC","LPC safe",2021-09-04
35102,"CPC","CPC safe",2021-09-04
35103,"LPC","Toss up LPC/NDP",2021-09-04
35104,"CPC","CPC safe",2021-09-04
35105,"LPC","Toss up LPC/CPC/NDP",2021-09-04
35106,"LPC","LPC likely",2021-09-04
35107,"NDP","NDP safe",2021-09-04
35108,"LPC","LPC safe",2021-09-04
35109,"LPC","Toss up LPC/NDP",2021-09-04
35110,"LPC","LPC safe",2021-09-04
35111,"LPC","LPC leaning",2021-09-04
35112,"LPC","LPC safe",2021-09-04
35113,"CPC","CPC safe",2021-09-04
35114,"LPC","Toss up LPC/CPC",2021-09-04
35115,"LPC","Toss up LPC/CPC",2021-09-04
35116,"LPC","Toss up LPC/NDP",2021-09-04
35117,"NDP","NDP likely",2021-09-04
35118,"LPC","Toss up LPC/CPC",2021-09-04
35119,"CPC","CPC safe",2021-09-04
35120,"LPC","LPC safe",2021-09-04
35121,"LPC","LPC safe",2021-09-04
46001,"CPC","CPC safe",2021-09-04
46002,"CPC","Toss up LPC/CPC",2021-09-04
46003,"NDP","NDP likely",2021-09-04
46004,"CPC","CPC safe",2021-09-04
46005,"NDP","NDP likely",2021-09-04
46006,"CPC","CPC likely",2021-09-04
46007,"CPC","CPC safe",2021-09-04
46008,"CPC","CPC safe",2021-09-04
46009,"LPC","LPC likely",2021-09-04
46010,"CPC","CPC safe",2021-09-04
46011,"NDP","NDP likely",2021-09-04
46012,"LPC","LPC likely",2021-09-04
46013,"LPC","LPC leaning",2021-09-04
46014,"LPC","LPC likely",2021-09-04
47001,"CPC","CPC safe",2021-09-04
47002,"CPC","CPC safe",2021-09-04
47003,"CPC","Toss up LPC/CPC/NDP",2021-09-04
47004,"CPC","CPC safe",2021-09-04
47005,"CPC","CPC safe",2021-09-04
47006,"CPC","CPC safe",2021-09-04
47007,"CPC","CPC leaning",2021-09-04
47008,"CPC","CPC safe",2021-09-04
47009,"CPC","Toss up LPC/CPC",2021-09-04
47010,"CPC","CPC safe",2021-09-04
47011,"CPC","CPC likely",2021-09-04
47012,"CPC","Toss up CPC/NDP",2021-09-04
47013,"CPC","CPC safe",2021-09-04
47014,"CPC","CPC safe",2021-09-04
48001,"CPC","CPC safe",2021-09-04
48002,"CPC","CPC safe",2021-09-04
48003,"CPC","CPC safe",2021-09-04
48004,"CPC","CPC leaning",2021-09-04
48005,"CPC","CPC leaning",2021-09-04
48006,"CPC","CPC safe",2021-09-04
48007,"CPC","CPC safe",2021-09-04
48008,"CPC","CPC safe",2021-09-04
48009,"CPC","CPC safe",2021-09-04
48010,"CPC","CPC safe",2021-09-04
48011,"CPC","CPC safe",2021-09-04
48012,"CPC","CPC safe",2021-09-04
48013,"CPC","CPC leaning",2021-09-04
48014,"CPC","Toss up LPC/CPC",2021-09-04
48015,"CPC","Toss up CPC/NDP",2021-09-04
48016,"CPC","CPC likely",2021-09-04
48017,"CPC","CPC leaning",2021-09-04
48018,"CPC","CPC likely",2021-09-04
48019,"NDP","NDP safe",2021-09-04
48020,"CPC","CPC safe",2021-09-04
48021,"CPC","CPC safe",2021-09-04
48022,"CPC","CPC safe",2021-09-04
48023,"CPC","CPC safe",2021-09-04
48024,"CPC","CPC safe",2021-09-04
48025,"CPC","CPC safe",2021-09-04
48026,"CPC","CPC safe",2021-09-04
48027,"CPC","CPC safe",2021-09-04
48028,"CPC","CPC safe",2021-09-04
48029,"CPC","CPC safe",2021-09-04
48030,"CPC","CPC safe",2021-09-04
48031,"CPC","CPC safe",2021-09-04
48032,"CPC","CPC safe",2021-09-04
48033,"CPC","CPC safe",2021-09-04
48034,"CPC","CPC safe",2021-09-04
59001,"CPC","CPC safe",2021-09-04
59002,"LPC","Toss up LPC/NDP",2021-09-04
59003,"NDP","NDP safe",2021-09-04
59004,"CPC","CPC safe",2021-09-04
59005,"CPC","CPC safe",2021-09-04
59006,"CPC","CPC safe",2021-09-04
59007,"CPC","CPC likely",2021-09-04
59008,"LPC","Toss up LPC/CPC",2021-09-04
59009,"NDP","NDP safe",2021-09-04
59010,"NDP","NDP safe",2021-09-04
59011,"LPC","Toss up LPC/CPC",2021-09-04
59012,"LPC","LPC leaning",2021-09-04
59013,"CPC","CPC safe",2021-09-04
59014,"CPC","CPC safe",2021-09-04
59015,"CPC","CPC leaning",2021-09-04
59016,"CPC","CPC safe",2021-09-04
59017,"CPC","CPC likely",2021-09-04
59018,"GPC","Toss up CPC/NDP/GPC",2021-09-04
59019,"NDP","NDP safe",2021-09-04
59020,"CPC","CPC safe",2021-09-04
59021,"LPC","LPC safe",2021-09-04
59022,"CPC","CPC likely",2021-09-04
59023,"CPC","CPC leaning",2021-09-04
59024,"CPC","CPC safe",2021-09-04
59025,"CPC","CPC safe",2021-09-04
59026,"NDP","NDP safe",2021-09-04
59027,"GPC","GPC likely",2021-09-04
59028,"NDP","NDP safe",2021-09-04
59029,"NDP","NDP likely",2021-09-04
59030,"CPC","CPC likely",2021-09-04
59031,"CPC","CPC likely",2021-09-04
59032,"LPC","LPC leaning",2021-09-04
59033,"LPC","LPC likely",2021-09-04
59034,"LPC","LPC safe",2021-09-04
59035,"NDP","NDP safe",2021-09-04
59036,"IND","Toss up LPC/CPC",2021-09-04
59037,"NDP","NDP safe",2021-09-04
59038,"NDP","NDP safe",2021-09-04
59039,"LPC","LPC safe",2021-09-04
59040,"LPC","LPC likely",2021-09-04
59041,"NDP","NDP safe",2021-09-04
59042,"LPC","CPC leaning",2021-09-04
60001,"LPC","Toss up LPC/CPC/NDP",2021-09-04
61001,"LPC","Toss up LPC/CPC/NDP",2021-09-04
62001,"NDP","NDP leaning",2021-09-04
