"riding_code","current_party","current_projection","date"
24014,"BQ","BQ likely",2021-09-02
24015,"LPC","LPC safe",2021-09-02
24016,"LPC","LPC likely",2021-09-02
24017,"LPC","LPC safe",2021-09-02
24018,"BQ","BQ likely",2021-09-02
24019,"CPC","CPC safe",2021-09-02
24020,"BQ","CPC leaning",2021-09-02
24021,"LPC","LPC leaning",2021-09-02
24022,"CPC","CPC likely",2021-09-02
24023,"LPC","LPC likely",2021-09-02
24024,"LPC","LPC safe",2021-09-02
24025,"BQ","BQ safe",2021-09-02
24026,"LPC","LPC leaning",2021-09-02
24027,"LPC","LPC safe",2021-09-02
24028,"LPC","LPC leaning",2021-09-02
24029,"LPC","LPC safe",2021-09-02
24030,"LPC","LPC safe",2021-09-02
24031,"BQ","BQ safe",2021-09-02
24032,"BQ","BQ leaning",2021-09-02
24033,"BQ","BQ likely",2021-09-02
24034,"BQ","Toss up LPC/BQ",2021-09-02
24035,"BQ","BQ leaning",2021-09-02
24036,"LPC","LPC safe",2021-09-02
24037,"LPC","LPC safe",2021-09-02
24038,"BQ","BQ leaning",2021-09-02
24039,"LPC","LPC likely",2021-09-02
24040,"LPC","LPC safe",2021-09-02
24041,"LPC","LPC leaning",2021-09-02
24042,"CPC","CPC safe",2021-09-02
24043,"BQ","Toss up LPC/BQ",2021-09-02
24044,"LPC","LPC safe",2021-09-02
24045,"CPC","CPC safe",2021-09-02
24046,"BQ","BQ safe",2021-09-02
24047,"CPC","CPC safe",2021-09-02
24048,"BQ","BQ safe",2021-09-02
24049,"BQ","Toss up LPC/BQ",2021-09-02
24050,"BQ","BQ safe",2021-09-02
24051,"CPC","CPC safe",2021-09-02
24052,"LPC","LPC safe",2021-09-02
24053,"LPC","LPC safe",2021-09-02
24054,"LPC","LPC safe",2021-09-02
24055,"LPC","LPC safe",2021-09-02
24056,"LPC","LPC safe",2021-09-02
24057,"LPC","LPC safe",2021-09-02
24058,"CPC","CPC safe",2021-09-02
24059,"LPC","LPC leaning",2021-09-02
24060,"BQ","BQ likely",2021-09-02
24061,"CPC","CPC safe",2021-09-02
24062,"BQ","Toss up LPC/BQ",2021-09-02
24063,"BQ","BQ safe",2021-09-02
24064,"NDP","NDP likely",2021-09-02
24065,"LPC","LPC likely",2021-09-02
24066,"BQ","BQ likely",2021-09-02
24067,"BQ","BQ leaning",2021-09-02
24068,"LPC","LPC safe",2021-09-02
24069,"LPC","LPC safe",2021-09-02
24070,"LPC","LPC likely",2021-09-02
24071,"BQ","BQ likely",2021-09-02
24072,"BQ","Toss up LPC/BQ",2021-09-02
24073,"LPC","LPC leaning",2021-09-02
24074,"LPC","LPC safe",2021-09-02
24075,"BQ","BQ likely",2021-09-02
24076,"BQ","CPC leaning",2021-09-02
24077,"LPC","LPC safe",2021-09-02
24078,"LPC","LPC safe",2021-09-02
35001,"LPC","LPC safe",2021-09-02
35002,"NDP","NDP safe",2021-09-02
35003,"CPC","CPC likely",2021-09-02
35004,"CPC","CPC safe",2021-09-02
35005,"CPC","CPC safe",2021-09-02
35006,"LPC","CPC leaning",2021-09-02
35007,"LPC","LPC safe",2021-09-02
35008,"IND","LPC likely",2021-09-02
35009,"LPC","Toss up LPC/NDP",2021-09-02
35010,"LPC","LPC likely",2021-09-02
35011,"LPC","LPC likely",2021-09-02
35012,"LPC","LPC safe",2021-09-02
35013,"CPC","CPC safe",2021-09-02
35014,"CPC","CPC safe",2021-09-02
35015,"LPC","LPC leaning",2021-09-02
35016,"LPC","Toss up LPC/CPC",2021-09-02
35017,"CPC","CPC safe",2021-09-02
35018,"LPC","Toss up LPC/NDP",2021-09-02
35019,"IND","LPC safe",2021-09-02
35020,"LPC","LPC leaning",2021-09-02
35021,"LPC","LPC likely",2021-09-02
35022,"CPC","CPC safe",2021-09-02
35023,"CPC","CPC safe",2021-09-02
35024,"LPC","LPC likely",2021-09-02
35025,"CPC","CPC safe",2021-09-02
35026,"CPC","CPC leaning",2021-09-02
35027,"LPC","LPC leaning",2021-09-02
35028,"LPC","LPC likely",2021-09-02
35029,"LPC","LPC safe",2021-09-02
35030,"CPC","CPC likely",2021-09-02
35031,"LPC","Toss up LPC/CPC",2021-09-02
35032,"LPC","LPC safe",2021-09-02
35033,"Vacant","CPC safe",2021-09-02
35034,"CPC","CPC safe",2021-09-02
35035,"NDP","NDP safe",2021-09-02
35036,"LPC","NDP leaning",2021-09-02
35037,"NDP","NDP safe",2021-09-02
35038,"LPC","LPC likely",2021-09-02
35039,"IND","CPC likely",2021-09-02
35040,"CPC","CPC safe",2021-09-02
35041,"LPC","Toss up LPC/CPC",2021-09-02
35042,"CPC","Toss up CPC/NDP",2021-09-02
35043,"LPC","CPC leaning",2021-09-02
35044,"LPC","LPC leaning",2021-09-02
35045,"LPC","LPC leaning",2021-09-02
35046,"LPC","CPC leaning",2021-09-02
35047,"IND","CPC leaning",2021-09-02
35048,"CPC","CPC safe",2021-09-02
35049,"CPC","CPC safe",2021-09-02
35050,"CPC","CPC safe",2021-09-02
35051,"NDP","NDP safe",2021-09-02
35052,"LPC","LPC leaning",2021-09-02
35053,"LPC","LPC leaning",2021-09-02
35054,"LPC","CPC leaning",2021-09-02
35055,"LPC","LPC likely",2021-09-02
35056,"CPC","CPC safe",2021-09-02
35057,"LPC","LPC leaning",2021-09-02
35058,"LPC","LPC likely",2021-09-02
35059,"LPC","LPC likely",2021-09-02
35060,"LPC","LPC likely",2021-09-02
35061,"LPC","Toss up LPC/CPC",2021-09-02
35062,"LPC","LPC safe",2021-09-02
35063,"LPC","LPC leaning",2021-09-02
35064,"LPC","LPC leaning",2021-09-02
35065,"LPC","Toss up LPC/CPC",2021-09-02
35066,"LPC","Toss up LPC/CPC/NDP",2021-09-02
35067,"CPC","CPC likely",2021-09-02
35068,"CPC","CPC safe",2021-09-02
35069,"LPC","NDP leaning",2021-09-02
35070,"LPC","LPC leaning",2021-09-02
35071,"CPC","CPC likely",2021-09-02
35072,"LPC","Toss up LPC/CPC",2021-09-02
35073,"LPC","Toss up LPC/CPC",2021-09-02
35074,"CPC","CPC leaning",2021-09-02
35075,"LPC","LPC leaning",2021-09-02
35076,"LPC","LPC safe",2021-09-02
35077,"LPC","LPC safe",2021-09-02
35078,"LPC","LPC likely",2021-09-02
35079,"LPC","LPC likely",2021-09-02
35080,"CPC","CPC safe",2021-09-02
35081,"LPC","Toss up LPC/NDP",2021-09-02
35082,"CPC","CPC safe",2021-09-02
35083,"CPC","CPC safe",2021-09-02
35084,"LPC","CPC leaning",2021-09-02
35085,"LPC","LPC likely",2021-09-02
35086,"CPC","CPC safe",2021-09-02
35087,"LPC","CPC leaning",2021-09-02
35088,"CPC","CPC safe",2021-09-02
35089,"LPC","Toss up LPC/CPC",2021-09-02
35090,"LPC","LPC safe",2021-09-02
35091,"CPC","CPC safe",2021-09-02
35092,"LPC","Toss up LPC/CPC/NDP",2021-09-02
35093,"LPC","Toss up LPC/CPC",2021-09-02
35094,"LPC","LPC safe",2021-09-02
35095,"LPC","LPC safe",2021-09-02
35096,"LPC","LPC likely",2021-09-02
35097,"LPC","LPC safe",2021-09-02
35098,"LPC","LPC safe",2021-09-02
35099,"CPC","CPC safe",2021-09-02
35100,"CPC","CPC safe",2021-09-02
35101,"LPC","LPC safe",2021-09-02
35102,"CPC","CPC safe",2021-09-02
35103,"LPC","Toss up LPC/NDP",2021-09-02
35104,"CPC","CPC safe",2021-09-02
35105,"LPC","NDP leaning",2021-09-02
35106,"LPC","LPC leaning",2021-09-02
35107,"NDP","NDP safe",2021-09-02
35108,"LPC","LPC likely",2021-09-02
35109,"LPC","Toss up LPC/NDP",2021-09-02
35110,"LPC","LPC likely",2021-09-02
35111,"LPC","LPC leaning",2021-09-02
35112,"LPC","LPC safe",2021-09-02
35113,"CPC","CPC safe",2021-09-02
35114,"LPC","Toss up LPC/CPC",2021-09-02
35115,"LPC","Toss up LPC/CPC",2021-09-02
35116,"LPC","NDP leaning",2021-09-02
35117,"NDP","NDP safe",2021-09-02
35118,"LPC","Toss up LPC/CPC",2021-09-02
35119,"CPC","CPC safe",2021-09-02
35120,"LPC","LPC safe",2021-09-02
35121,"LPC","LPC safe",2021-09-02
46001,"CPC","CPC safe",2021-09-02
46002,"CPC","Toss up LPC/CPC",2021-09-02
46003,"NDP","NDP safe",2021-09-02
46004,"CPC","CPC safe",2021-09-02
46005,"NDP","NDP likely",2021-09-02
46006,"CPC","CPC likely",2021-09-02
46007,"CPC","CPC safe",2021-09-02
46008,"CPC","CPC safe",2021-09-02
46009,"LPC","LPC likely",2021-09-02
46010,"CPC","CPC safe",2021-09-02
46011,"NDP","NDP likely",2021-09-02
46012,"LPC","LPC likely",2021-09-02
46013,"LPC","Toss up LPC/CPC",2021-09-02
46014,"LPC","LPC likely",2021-09-02
47001,"CPC","CPC safe",2021-09-02
47002,"CPC","CPC safe",2021-09-02
47003,"CPC","Toss up LPC/CPC/NDP",2021-09-02
47004,"CPC","CPC safe",2021-09-02
47005,"CPC","CPC safe",2021-09-02
47006,"CPC","CPC safe",2021-09-02
47007,"CPC","CPC leaning",2021-09-02
47008,"CPC","CPC safe",2021-09-02
47009,"CPC","CPC leaning",2021-09-02
47010,"CPC","CPC safe",2021-09-02
47011,"CPC","CPC likely",2021-09-02
47012,"CPC","Toss up CPC/NDP",2021-09-02
47013,"CPC","CPC safe",2021-09-02
47014,"CPC","CPC safe",2021-09-02
48001,"CPC","CPC safe",2021-09-02
48002,"CPC","CPC safe",2021-09-02
48003,"CPC","CPC safe",2021-09-02
48004,"CPC","CPC leaning",2021-09-02
48005,"CPC","CPC leaning",2021-09-02
48006,"CPC","CPC safe",2021-09-02
48007,"CPC","CPC safe",2021-09-02
48008,"CPC","CPC safe",2021-09-02
48009,"CPC","CPC safe",2021-09-02
48010,"CPC","CPC safe",2021-09-02
48011,"CPC","CPC safe",2021-09-02
48012,"CPC","CPC safe",2021-09-02
48013,"CPC","CPC leaning",2021-09-02
48014,"CPC","Toss up LPC/CPC",2021-09-02
48015,"CPC","Toss up CPC/NDP",2021-09-02
48016,"CPC","CPC likely",2021-09-02
48017,"CPC","Toss up LPC/CPC",2021-09-02
48018,"CPC","CPC likely",2021-09-02
48019,"NDP","NDP safe",2021-09-02
48020,"CPC","CPC safe",2021-09-02
48021,"CPC","CPC safe",2021-09-02
48022,"CPC","CPC safe",2021-09-02
48023,"CPC","CPC safe",2021-09-02
48024,"CPC","CPC safe",2021-09-02
48025,"CPC","CPC safe",2021-09-02
48026,"CPC","CPC safe",2021-09-02
48027,"CPC","CPC safe",2021-09-02
48028,"CPC","CPC safe",2021-09-02
48029,"CPC","CPC safe",2021-09-02
48030,"CPC","CPC safe",2021-09-02
48031,"CPC","CPC safe",2021-09-02
48032,"CPC","CPC safe",2021-09-02
48033,"CPC","CPC safe",2021-09-02
48034,"CPC","CPC safe",2021-09-02
59001,"CPC","CPC safe",2021-09-02
59002,"LPC","Toss up LPC/NDP",2021-09-02
59003,"NDP","NDP safe",2021-09-02
59004,"CPC","CPC safe",2021-09-02
59005,"CPC","CPC safe",2021-09-02
59006,"CPC","CPC safe",2021-09-02
59007,"CPC","CPC leaning",2021-09-02
59008,"LPC","LPC leaning",2021-09-02
59009,"NDP","NDP safe",2021-09-02
59010,"NDP","NDP safe",2021-09-02
59011,"LPC","LPC leaning",2021-09-02
59012,"LPC","LPC leaning",2021-09-02
59013,"CPC","CPC safe",2021-09-02
59014,"CPC","CPC likely",2021-09-02
59015,"CPC","CPC leaning",2021-09-02
59016,"CPC","CPC safe",2021-09-02
59017,"CPC","CPC likely",2021-09-02
59018,"GPC","Toss up CPC/NDP/GPC",2021-09-02
59019,"NDP","NDP safe",2021-09-02
59020,"CPC","CPC safe",2021-09-02
59021,"LPC","LPC safe",2021-09-02
59022,"CPC","CPC likely",2021-09-02
59023,"CPC","CPC leaning",2021-09-02
59024,"CPC","CPC safe",2021-09-02
59025,"CPC","CPC safe",2021-09-02
59026,"NDP","NDP safe",2021-09-02
59027,"GPC","GPC likely",2021-09-02
59028,"NDP","NDP safe",2021-09-02
59029,"NDP","NDP likely",2021-09-02
59030,"CPC","CPC likely",2021-09-02
59031,"CPC","CPC likely",2021-09-02
59032,"LPC","LPC leaning",2021-09-02
59033,"LPC","LPC likely",2021-09-02
59034,"LPC","LPC safe",2021-09-02
59035,"NDP","NDP safe",2021-09-02
59036,"IND","Toss up LPC/CPC",2021-09-02
59037,"NDP","NDP safe",2021-09-02
59038,"NDP","NDP safe",2021-09-02
59039,"LPC","LPC safe",2021-09-02
59040,"LPC","LPC likely",2021-09-02
59041,"NDP","NDP safe",2021-09-02
59042,"LPC","CPC leaning",2021-09-02
60001,"LPC","Toss up LPC/CPC/NDP",2021-09-02
61001,"LPC","Toss up LPC/NDP",2021-09-02
62001,"NDP","NDP leaning",2021-09-02
