"riding_code","current_party","current_projection","date"
35043,"LPC","Toss up LPC/CPC",2021-08-20
35044,"LPC","LPC likely",2021-08-20
35045,"LPC","LPC safe",2021-08-20
35046,"LPC","Toss up LPC/CPC",2021-08-20
35047,"IND","LPC leaning",2021-08-20
35048,"CPC","CPC safe",2021-08-20
35049,"CPC","CPC safe",2021-08-20
35050,"CPC","CPC safe",2021-08-20
35051,"NDP","NDP safe",2021-08-20
35052,"LPC","LPC leaning",2021-08-20
35053,"LPC","LPC likely",2021-08-20
35054,"LPC","Toss up LPC/CPC",2021-08-20
35055,"LPC","LPC safe",2021-08-20
35056,"CPC","CPC likely",2021-08-20
35057,"LPC","LPC likely",2021-08-20
35058,"LPC","LPC safe",2021-08-20
35059,"LPC","LPC safe",2021-08-20
35060,"LPC","LPC safe",2021-08-20
35061,"LPC","LPC likely",2021-08-20
35062,"LPC","LPC safe",2021-08-20
35063,"LPC","LPC safe",2021-08-20
35064,"LPC","LPC likely",2021-08-20
35065,"LPC","LPC leaning",2021-08-20
35066,"LPC","NDP leaning",2021-08-20
35067,"CPC","CPC leaning",2021-08-20
35068,"CPC","CPC likely",2021-08-20
35069,"LPC","NDP leaning",2021-08-20
35070,"LPC","LPC likely",2021-08-20
35071,"CPC","Toss up LPC/CPC",2021-08-20
35072,"LPC","LPC leaning",2021-08-20
35073,"LPC","LPC likely",2021-08-20
35074,"CPC","Toss up CPC/NDP",2021-08-20
35075,"LPC","Toss up LPC/NDP",2021-08-20
35076,"LPC","LPC safe",2021-08-20
35077,"LPC","LPC safe",2021-08-20
35078,"LPC","LPC safe",2021-08-20
35079,"LPC","LPC safe",2021-08-20
35080,"CPC","CPC likely",2021-08-20
35081,"LPC","Toss up LPC/NDP",2021-08-20
35082,"CPC","CPC likely",2021-08-20
35083,"CPC","CPC safe",2021-08-20
35084,"LPC","LPC leaning",2021-08-20
35085,"LPC","LPC safe",2021-08-20
35086,"CPC","CPC safe",2021-08-20
35087,"LPC","Toss up LPC/CPC",2021-08-20
35088,"CPC","CPC likely",2021-08-20
35089,"LPC","LPC leaning",2021-08-20
35090,"LPC","LPC safe",2021-08-20
35091,"CPC","CPC likely",2021-08-20
35092,"LPC","Toss up LPC/NDP",2021-08-20
35093,"LPC","LPC likely",2021-08-20
35094,"LPC","LPC safe",2021-08-20
35095,"LPC","LPC safe",2021-08-20
35096,"LPC","LPC safe",2021-08-20
35097,"LPC","LPC safe",2021-08-20
35098,"LPC","LPC safe",2021-08-20
35099,"CPC","CPC likely",2021-08-20
35100,"CPC","CPC likely",2021-08-20
35101,"LPC","LPC safe",2021-08-20
35102,"CPC","CPC safe",2021-08-20
35103,"LPC","Toss up LPC/NDP",2021-08-20
35104,"CPC","CPC safe",2021-08-20
35105,"LPC","NDP leaning",2021-08-20
35106,"LPC","LPC likely",2021-08-20
35107,"NDP","NDP safe",2021-08-20
35108,"LPC","LPC safe",2021-08-20
35109,"LPC","Toss up LPC/NDP",2021-08-20
35110,"LPC","LPC likely",2021-08-20
35111,"LPC","LPC likely",2021-08-20
35112,"LPC","LPC safe",2021-08-20
35113,"CPC","CPC safe",2021-08-20
35114,"LPC","LPC likely",2021-08-20
35115,"LPC","LPC likely",2021-08-20
35116,"LPC","NDP leaning",2021-08-20
35117,"NDP","NDP likely",2021-08-20
35118,"LPC","LPC leaning",2021-08-20
35119,"CPC","CPC safe",2021-08-20
35120,"LPC","LPC safe",2021-08-20
35121,"LPC","LPC safe",2021-08-20
46001,"CPC","CPC safe",2021-08-20
46002,"CPC","Toss up LPC/CPC",2021-08-20
46003,"NDP","NDP likely",2021-08-20
46004,"CPC","CPC safe",2021-08-20
46005,"NDP","NDP likely",2021-08-20
46006,"CPC","Toss up LPC/CPC",2021-08-20
46007,"CPC","CPC safe",2021-08-20
46008,"CPC","CPC safe",2021-08-20
46009,"LPC","LPC safe",2021-08-20
46010,"CPC","CPC safe",2021-08-20
46011,"NDP","NDP leaning",2021-08-20
46012,"LPC","LPC safe",2021-08-20
46013,"LPC","LPC safe",2021-08-20
46014,"LPC","LPC safe",2021-08-20
47001,"CPC","CPC safe",2021-08-20
47002,"CPC","CPC safe",2021-08-20
47003,"CPC","Toss up LPC/CPC/NDP",2021-08-20
47004,"CPC","CPC safe",2021-08-20
47005,"CPC","CPC safe",2021-08-20
47006,"CPC","CPC safe",2021-08-20
47007,"CPC","CPC likely",2021-08-20
47008,"CPC","CPC safe",2021-08-20
47009,"CPC","CPC leaning",2021-08-20
47010,"CPC","CPC likely",2021-08-20
47011,"CPC","CPC likely",2021-08-20
47012,"CPC","Toss up CPC/NDP",2021-08-20
47013,"CPC","CPC safe",2021-08-20
47014,"CPC","CPC safe",2021-08-20
48001,"CPC","CPC safe",2021-08-20
48002,"CPC","CPC safe",2021-08-20
48003,"CPC","CPC safe",2021-08-20
48004,"CPC","Toss up LPC/CPC",2021-08-20
48005,"CPC","CPC leaning",2021-08-20
48006,"CPC","CPC safe",2021-08-20
48007,"CPC","CPC safe",2021-08-20
48008,"CPC","CPC safe",2021-08-20
48009,"CPC","CPC safe",2021-08-20
48010,"CPC","CPC safe",2021-08-20
48011,"CPC","CPC safe",2021-08-20
48012,"CPC","CPC safe",2021-08-20
48013,"CPC","CPC leaning",2021-08-20
48014,"CPC","Toss up LPC/CPC",2021-08-20
48015,"CPC","CPC likely",2021-08-20
48016,"CPC","CPC safe",2021-08-20
48017,"CPC","Toss up LPC/CPC",2021-08-20
48018,"CPC","CPC safe",2021-08-20
48019,"NDP","NDP likely",2021-08-20
48020,"CPC","CPC safe",2021-08-20
48021,"CPC","CPC safe",2021-08-20
48022,"CPC","CPC safe",2021-08-20
48023,"CPC","CPC safe",2021-08-20
48024,"CPC","CPC safe",2021-08-20
48025,"CPC","CPC safe",2021-08-20
48026,"CPC","CPC safe",2021-08-20
48027,"CPC","CPC safe",2021-08-20
48028,"CPC","CPC safe",2021-08-20
48029,"CPC","CPC safe",2021-08-20
48030,"CPC","CPC safe",2021-08-20
48031,"CPC","CPC safe",2021-08-20
48032,"CPC","CPC safe",2021-08-20
48033,"CPC","CPC safe",2021-08-20
48034,"CPC","CPC safe",2021-08-20
59001,"CPC","CPC safe",2021-08-20
59002,"LPC","LPC likely",2021-08-20
59003,"NDP","NDP likely",2021-08-20
59004,"CPC","CPC safe",2021-08-20
59005,"CPC","CPC likely",2021-08-20
59006,"CPC","CPC safe",2021-08-20
59007,"CPC","Toss up LPC/CPC",2021-08-20
59008,"LPC","LPC likely",2021-08-20
59009,"NDP","NDP safe",2021-08-20
59010,"NDP","NDP safe",2021-08-20
59011,"LPC","LPC safe",2021-08-20
59012,"LPC","LPC safe",2021-08-20
59013,"CPC","CPC likely",2021-08-20
59014,"CPC","CPC leaning",2021-08-20
59015,"CPC","CPC likely",2021-08-20
59016,"CPC","CPC likely",2021-08-20
59017,"CPC","CPC leaning",2021-08-20
59018,"GPC","GPC leaning",2021-08-20
59019,"NDP","NDP safe",2021-08-20
59020,"CPC","CPC safe",2021-08-20
59021,"LPC","LPC safe",2021-08-20
59022,"CPC","CPC leaning",2021-08-20
59023,"CPC","Toss up LPC/CPC",2021-08-20
59024,"CPC","CPC safe",2021-08-20
59025,"CPC","CPC likely",2021-08-20
59026,"NDP","NDP safe",2021-08-20
59027,"GPC","GPC safe",2021-08-20
59028,"NDP","NDP safe",2021-08-20
59029,"NDP","NDP likely",2021-08-20
59030,"CPC","Toss up LPC/CPC",2021-08-20
59031,"CPC","CPC leaning",2021-08-20
59032,"LPC","LPC safe",2021-08-20
59033,"LPC","LPC safe",2021-08-20
59034,"LPC","LPC safe",2021-08-20
59035,"NDP","NDP safe",2021-08-20
59036,"IND","Toss up LPC/CPC",2021-08-20
59037,"NDP","NDP likely",2021-08-20
59038,"NDP","NDP safe",2021-08-20
59039,"LPC","LPC safe",2021-08-20
59040,"LPC","LPC safe",2021-08-20
59041,"NDP","NDP likely",2021-08-20
59042,"LPC","LPC likely",2021-08-20
60001,"LPC","Toss up LPC/NDP",2021-08-20
61001,"LPC","LPC leaning",2021-08-20
62001,"NDP","NDP leaning",2021-08-20
