"riding_code","current_party","current_projection","date"
35045,"LPC","Toss up CPC/NDP/GPC",2021-09-05
35046,"LPC","CPC leaning",2021-09-05
35047,"IND","CPC leaning",2021-09-05
35048,"CPC","CPC safe",2021-09-05
35049,"CPC","CPC safe",2021-09-05
35050,"CPC","CPC safe",2021-09-05
35051,"NDP","NDP safe",2021-09-05
35052,"LPC","LPC likely",2021-09-05
35053,"LPC","LPC likely",2021-09-05
35054,"LPC","Toss up LPC/CPC",2021-09-05
35055,"LPC","LPC likely",2021-09-05
35056,"CPC","CPC likely",2021-09-05
35057,"LPC","LPC leaning",2021-09-05
35058,"LPC","LPC likely",2021-09-05
35059,"LPC","LPC likely",2021-09-05
35060,"LPC","LPC likely",2021-09-05
35061,"LPC","Toss up LPC/CPC",2021-09-05
35062,"LPC","LPC safe",2021-09-05
35063,"LPC","LPC leaning",2021-09-05
35064,"LPC","LPC leaning",2021-09-05
35065,"LPC","Toss up LPC/CPC",2021-09-05
35066,"LPC","Toss up LPC/CPC/NDP",2021-09-05
35067,"CPC","CPC likely",2021-09-05
35068,"CPC","CPC safe",2021-09-05
35069,"LPC","Toss up LPC/NDP",2021-09-05
35070,"LPC","LPC leaning",2021-09-05
35071,"CPC","CPC likely",2021-09-05
35072,"LPC","Toss up LPC/CPC",2021-09-05
35073,"LPC","Toss up LPC/CPC",2021-09-05
35074,"CPC","CPC likely",2021-09-05
35075,"LPC","LPC likely",2021-09-05
35076,"LPC","LPC safe",2021-09-05
35077,"LPC","LPC safe",2021-09-05
35078,"LPC","LPC safe",2021-09-05
35079,"LPC","LPC likely",2021-09-05
35080,"CPC","CPC safe",2021-09-05
35081,"LPC","LPC leaning",2021-09-05
35082,"CPC","CPC safe",2021-09-05
35083,"CPC","CPC safe",2021-09-05
35084,"LPC","CPC leaning",2021-09-05
35085,"LPC","LPC likely",2021-09-05
35086,"CPC","CPC safe",2021-09-05
35087,"LPC","CPC leaning",2021-09-05
35088,"CPC","CPC safe",2021-09-05
35089,"LPC","Toss up LPC/CPC",2021-09-05
35090,"LPC","LPC safe",2021-09-05
35091,"CPC","CPC safe",2021-09-05
35092,"LPC","Toss up LPC/CPC",2021-09-05
35093,"LPC","LPC leaning",2021-09-05
35094,"LPC","LPC safe",2021-09-05
35095,"LPC","LPC safe",2021-09-05
35096,"LPC","LPC likely",2021-09-05
35097,"LPC","LPC safe",2021-09-05
35098,"LPC","LPC safe",2021-09-05
35099,"CPC","CPC safe",2021-09-05
35100,"CPC","CPC safe",2021-09-05
35101,"LPC","LPC safe",2021-09-05
35102,"CPC","CPC safe",2021-09-05
35103,"LPC","Toss up LPC/NDP",2021-09-05
35104,"CPC","CPC safe",2021-09-05
35105,"LPC","Toss up LPC/CPC/NDP",2021-09-05
35106,"LPC","LPC likely",2021-09-05
35107,"NDP","NDP safe",2021-09-05
35108,"LPC","LPC safe",2021-09-05
35109,"LPC","LPC leaning",2021-09-05
35110,"LPC","LPC safe",2021-09-05
35111,"LPC","LPC leaning",2021-09-05
35112,"LPC","LPC safe",2021-09-05
35113,"CPC","CPC safe",2021-09-05
35114,"LPC","Toss up LPC/CPC",2021-09-05
35115,"LPC","Toss up LPC/CPC",2021-09-05
35116,"LPC","Toss up LPC/NDP",2021-09-05
35117,"NDP","NDP likely",2021-09-05
35118,"LPC","Toss up LPC/CPC",2021-09-05
35119,"CPC","CPC safe",2021-09-05
35120,"LPC","LPC safe",2021-09-05
35121,"LPC","LPC safe",2021-09-05
46001,"CPC","CPC safe",2021-09-05
46002,"CPC","Toss up LPC/CPC",2021-09-05
46003,"NDP","NDP likely",2021-09-05
46004,"CPC","CPC safe",2021-09-05
46005,"NDP","NDP likely",2021-09-05
46006,"CPC","CPC likely",2021-09-05
46007,"CPC","CPC safe",2021-09-05
46008,"CPC","CPC safe",2021-09-05
46009,"LPC","LPC likely",2021-09-05
46010,"CPC","CPC safe",2021-09-05
46011,"NDP","NDP likely",2021-09-05
46012,"LPC","LPC likely",2021-09-05
46013,"LPC","LPC leaning",2021-09-05
46014,"LPC","LPC likely",2021-09-05
47001,"CPC","CPC safe",2021-09-05
47002,"CPC","CPC safe",2021-09-05
47003,"CPC","Toss up LPC/CPC/NDP",2021-09-05
47004,"CPC","CPC safe",2021-09-05
47005,"CPC","CPC safe",2021-09-05
47006,"CPC","CPC safe",2021-09-05
47007,"CPC","CPC leaning",2021-09-05
47008,"CPC","CPC safe",2021-09-05
47009,"CPC","Toss up LPC/CPC",2021-09-05
47010,"CPC","CPC safe",2021-09-05
47011,"CPC","CPC likely",2021-09-05
47012,"CPC","Toss up CPC/NDP",2021-09-05
47013,"CPC","CPC safe",2021-09-05
47014,"CPC","CPC safe",2021-09-05
48001,"CPC","CPC safe",2021-09-05
48002,"CPC","CPC safe",2021-09-05
48003,"CPC","CPC safe",2021-09-05
48004,"CPC","CPC leaning",2021-09-05
48005,"CPC","CPC leaning",2021-09-05
48006,"CPC","CPC safe",2021-09-05
48007,"CPC","CPC safe",2021-09-05
48008,"CPC","CPC safe",2021-09-05
48009,"CPC","CPC safe",2021-09-05
48010,"CPC","CPC safe",2021-09-05
48011,"CPC","CPC safe",2021-09-05
48012,"CPC","CPC safe",2021-09-05
48013,"CPC","CPC leaning",2021-09-05
48014,"CPC","Toss up LPC/CPC",2021-09-05
48015,"CPC","Toss up CPC/NDP",2021-09-05
48016,"CPC","CPC likely",2021-09-05
48017,"CPC","CPC leaning",2021-09-05
48018,"CPC","CPC likely",2021-09-05
48019,"NDP","NDP safe",2021-09-05
48020,"CPC","CPC safe",2021-09-05
48021,"CPC","CPC safe",2021-09-05
48022,"CPC","CPC safe",2021-09-05
48023,"CPC","CPC safe",2021-09-05
48024,"CPC","CPC safe",2021-09-05
48025,"CPC","CPC safe",2021-09-05
48026,"CPC","CPC safe",2021-09-05
48027,"CPC","CPC safe",2021-09-05
48028,"CPC","CPC safe",2021-09-05
48029,"CPC","CPC safe",2021-09-05
48030,"CPC","CPC safe",2021-09-05
48031,"CPC","CPC safe",2021-09-05
48032,"CPC","CPC safe",2021-09-05
48033,"CPC","CPC safe",2021-09-05
48034,"CPC","CPC safe",2021-09-05
59001,"CPC","CPC safe",2021-09-05
59002,"LPC","Toss up LPC/NDP",2021-09-05
59003,"NDP","NDP safe",2021-09-05
59004,"CPC","CPC safe",2021-09-05
59005,"CPC","CPC safe",2021-09-05
59006,"CPC","CPC safe",2021-09-05
59007,"CPC","CPC likely",2021-09-05
59008,"LPC","Toss up LPC/CPC",2021-09-05
59009,"NDP","NDP safe",2021-09-05
59010,"NDP","NDP safe",2021-09-05
59011,"LPC","Toss up LPC/CPC",2021-09-05
59012,"LPC","LPC leaning",2021-09-05
59013,"CPC","CPC safe",2021-09-05
59014,"CPC","CPC safe",2021-09-05
59015,"CPC","CPC leaning",2021-09-05
59016,"CPC","CPC safe",2021-09-05
59017,"CPC","CPC likely",2021-09-05
59018,"GPC","Toss up CPC/NDP/GPC",2021-09-05
59019,"NDP","NDP safe",2021-09-05
59020,"CPC","CPC safe",2021-09-05
59021,"LPC","LPC safe",2021-09-05
59022,"CPC","CPC likely",2021-09-05
59023,"CPC","CPC leaning",2021-09-05
59024,"CPC","CPC safe",2021-09-05
59025,"CPC","CPC safe",2021-09-05
59026,"NDP","NDP safe",2021-09-05
59027,"GPC","GPC likely",2021-09-05
59028,"NDP","NDP safe",2021-09-05
59029,"NDP","NDP likely",2021-09-05
59030,"CPC","CPC likely",2021-09-05
59031,"CPC","CPC likely",2021-09-05
59032,"LPC","LPC likely",2021-09-05
59033,"LPC","LPC likely",2021-09-05
59034,"LPC","LPC safe",2021-09-05
59035,"NDP","NDP safe",2021-09-05
59036,"IND","Toss up LPC/CPC",2021-09-05
59037,"NDP","NDP safe",2021-09-05
59038,"NDP","NDP safe",2021-09-05
59039,"LPC","LPC safe",2021-09-05
59040,"LPC","LPC likely",2021-09-05
59041,"NDP","NDP safe",2021-09-05
59042,"LPC","CPC leaning",2021-09-05
60001,"LPC","Toss up LPC/CPC/NDP",2021-09-05
61001,"LPC","Toss up LPC/CPC/NDP",2021-09-05
62001,"NDP","NDP leaning",2021-09-05
