"riding_code","current_party","current_projection","date"
24075,"BQ","BQ likely",2021-08-28
24076,"BQ","Toss up LPC/CPC/BQ",2021-08-28
24077,"LPC","LPC safe",2021-08-28
24078,"LPC","LPC safe",2021-08-28
35001,"LPC","LPC safe",2021-08-28
35002,"NDP","NDP safe",2021-08-28
35003,"CPC","CPC leaning",2021-08-28
35004,"CPC","CPC safe",2021-08-28
35005,"CPC","CPC safe",2021-08-28
35006,"LPC","CPC leaning",2021-08-28
35007,"LPC","LPC safe",2021-08-28
35008,"IND","LPC likely",2021-08-28
35009,"LPC","LPC leaning",2021-08-28
35010,"LPC","LPC likely",2021-08-28
35011,"LPC","LPC likely",2021-08-28
35012,"LPC","LPC safe",2021-08-28
35013,"CPC","CPC safe",2021-08-28
35014,"CPC","CPC safe",2021-08-28
35015,"LPC","LPC leaning",2021-08-28
35016,"LPC","Toss up LPC/CPC",2021-08-28
35017,"CPC","CPC safe",2021-08-28
35018,"LPC","Toss up LPC/NDP",2021-08-28
35019,"IND","LPC safe",2021-08-28
35020,"LPC","LPC leaning",2021-08-28
35021,"LPC","LPC likely",2021-08-28
35022,"CPC","CPC safe",2021-08-28
35023,"CPC","CPC safe",2021-08-28
35024,"LPC","LPC likely",2021-08-28
35025,"CPC","CPC safe",2021-08-28
35026,"CPC","CPC leaning",2021-08-28
35027,"LPC","LPC leaning",2021-08-28
35028,"LPC","LPC likely",2021-08-28
35029,"LPC","LPC safe",2021-08-28
35030,"CPC","CPC likely",2021-08-28
35031,"LPC","Toss up LPC/CPC",2021-08-28
35032,"LPC","LPC safe",2021-08-28
35033,"Vacant","CPC safe",2021-08-28
35034,"CPC","CPC safe",2021-08-28
35035,"NDP","NDP safe",2021-08-28
35036,"LPC","Toss up LPC/NDP",2021-08-28
35037,"NDP","NDP safe",2021-08-28
35038,"LPC","LPC likely",2021-08-28
35039,"IND","CPC likely",2021-08-28
35040,"CPC","CPC safe",2021-08-28
35041,"LPC","Toss up LPC/CPC",2021-08-28
35042,"CPC","Toss up CPC/NDP",2021-08-28
35043,"LPC","CPC leaning",2021-08-28
35044,"LPC","LPC likely",2021-08-28
35045,"LPC","LPC leaning",2021-08-28
35046,"LPC","CPC leaning",2021-08-28
35047,"IND","CPC leaning",2021-08-28
35048,"CPC","CPC safe",2021-08-28
35049,"CPC","CPC safe",2021-08-28
35050,"CPC","CPC safe",2021-08-28
35051,"NDP","NDP safe",2021-08-28
35052,"LPC","LPC leaning",2021-08-28
35053,"LPC","LPC leaning",2021-08-28
35054,"LPC","CPC leaning",2021-08-28
35055,"LPC","LPC likely",2021-08-28
35056,"CPC","CPC safe",2021-08-28
35057,"LPC","LPC leaning",2021-08-28
35058,"LPC","LPC likely",2021-08-28
35059,"LPC","LPC likely",2021-08-28
35060,"LPC","LPC likely",2021-08-28
35061,"LPC","Toss up LPC/CPC",2021-08-28
35062,"LPC","LPC safe",2021-08-28
35063,"LPC","LPC leaning",2021-08-28
35064,"LPC","Toss up LPC/CPC",2021-08-28
35065,"LPC","CPC leaning",2021-08-28
35066,"LPC","Toss up LPC/CPC/NDP",2021-08-28
35067,"CPC","CPC likely",2021-08-28
35068,"CPC","CPC safe",2021-08-28
35069,"LPC","Toss up LPC/NDP",2021-08-28
35070,"LPC","LPC leaning",2021-08-28
35071,"CPC","CPC likely",2021-08-28
35072,"LPC","Toss up LPC/CPC",2021-08-28
35073,"LPC","Toss up LPC/CPC",2021-08-28
35074,"CPC","CPC leaning",2021-08-28
35075,"LPC","Toss up LPC/NDP",2021-08-28
35076,"LPC","LPC safe",2021-08-28
35077,"LPC","LPC safe",2021-08-28
35078,"LPC","LPC safe",2021-08-28
35079,"LPC","LPC likely",2021-08-28
35080,"CPC","CPC safe",2021-08-28
35081,"LPC","Toss up LPC/NDP",2021-08-28
35082,"CPC","CPC safe",2021-08-28
35083,"CPC","CPC safe",2021-08-28
35084,"LPC","CPC leaning",2021-08-28
35085,"LPC","LPC likely",2021-08-28
35086,"CPC","CPC safe",2021-08-28
35087,"LPC","CPC likely",2021-08-28
35088,"CPC","CPC safe",2021-08-28
35089,"LPC","Toss up LPC/CPC",2021-08-28
35090,"LPC","LPC safe",2021-08-28
35091,"CPC","CPC safe",2021-08-28
35092,"LPC","Toss up LPC/CPC",2021-08-28
35093,"LPC","Toss up LPC/CPC",2021-08-28
35094,"LPC","LPC safe",2021-08-28
35095,"LPC","LPC safe",2021-08-28
35096,"LPC","LPC likely",2021-08-28
35097,"LPC","LPC safe",2021-08-28
35098,"LPC","LPC safe",2021-08-28
35099,"CPC","CPC safe",2021-08-28
35100,"CPC","CPC safe",2021-08-28
35101,"LPC","LPC safe",2021-08-28
35102,"CPC","CPC safe",2021-08-28
35103,"LPC","Toss up LPC/NDP",2021-08-28
35104,"CPC","CPC safe",2021-08-28
35105,"LPC","Toss up LPC/CPC/NDP",2021-08-28
35106,"LPC","LPC leaning",2021-08-28
35107,"NDP","NDP safe",2021-08-28
35108,"LPC","LPC safe",2021-08-28
35109,"LPC","Toss up LPC/NDP",2021-08-28
35110,"LPC","LPC likely",2021-08-28
35111,"LPC","LPC leaning",2021-08-28
35112,"LPC","LPC safe",2021-08-28
35113,"CPC","CPC safe",2021-08-28
35114,"LPC","Toss up LPC/CPC",2021-08-28
35115,"LPC","Toss up LPC/CPC",2021-08-28
35116,"LPC","Toss up LPC/CPC/NDP",2021-08-28
35117,"NDP","NDP likely",2021-08-28
35118,"LPC","Toss up LPC/CPC",2021-08-28
35119,"CPC","CPC safe",2021-08-28
35120,"LPC","LPC safe",2021-08-28
35121,"LPC","LPC safe",2021-08-28
46001,"CPC","CPC safe",2021-08-28
46002,"CPC","Toss up LPC/CPC",2021-08-28
46003,"NDP","NDP safe",2021-08-28
46004,"CPC","CPC safe",2021-08-28
46005,"NDP","NDP likely",2021-08-28
46006,"CPC","CPC likely",2021-08-28
46007,"CPC","CPC safe",2021-08-28
46008,"CPC","CPC safe",2021-08-28
46009,"LPC","LPC likely",2021-08-28
46010,"CPC","CPC safe",2021-08-28
46011,"NDP","NDP likely",2021-08-28
46012,"LPC","LPC likely",2021-08-28
46013,"LPC","Toss up LPC/CPC",2021-08-28
46014,"LPC","LPC likely",2021-08-28
47001,"CPC","CPC safe",2021-08-28
47002,"CPC","CPC safe",2021-08-28
47003,"CPC","Toss up LPC/CPC/NDP",2021-08-28
47004,"CPC","CPC safe",2021-08-28
47005,"CPC","CPC safe",2021-08-28
47006,"CPC","CPC safe",2021-08-28
47007,"CPC","CPC leaning",2021-08-28
47008,"CPC","CPC safe",2021-08-28
47009,"CPC","CPC leaning",2021-08-28
47010,"CPC","CPC safe",2021-08-28
47011,"CPC","CPC likely",2021-08-28
47012,"CPC","Toss up CPC/NDP",2021-08-28
47013,"CPC","CPC safe",2021-08-28
47014,"CPC","CPC safe",2021-08-28
48001,"CPC","CPC safe",2021-08-28
48002,"CPC","CPC safe",2021-08-28
48003,"CPC","CPC safe",2021-08-28
48004,"CPC","Toss up LPC/CPC",2021-08-28
48005,"CPC","Toss up LPC/CPC",2021-08-28
48006,"CPC","CPC likely",2021-08-28
48007,"CPC","CPC safe",2021-08-28
48008,"CPC","CPC safe",2021-08-28
48009,"CPC","CPC safe",2021-08-28
48010,"CPC","CPC safe",2021-08-28
48011,"CPC","CPC safe",2021-08-28
48012,"CPC","CPC safe",2021-08-28
48013,"CPC","Toss up LPC/CPC",2021-08-28
48014,"CPC","Toss up LPC/CPC",2021-08-28
48015,"CPC","CPC leaning",2021-08-28
48016,"CPC","CPC likely",2021-08-28
48017,"CPC","Toss up LPC/CPC",2021-08-28
48018,"CPC","CPC likely",2021-08-28
48019,"NDP","NDP safe",2021-08-28
48020,"CPC","CPC safe",2021-08-28
48021,"CPC","CPC safe",2021-08-28
48022,"CPC","CPC safe",2021-08-28
48023,"CPC","CPC safe",2021-08-28
48024,"CPC","CPC safe",2021-08-28
48025,"CPC","CPC safe",2021-08-28
48026,"CPC","CPC safe",2021-08-28
48027,"CPC","CPC safe",2021-08-28
48028,"CPC","CPC safe",2021-08-28
48029,"CPC","CPC safe",2021-08-28
48030,"CPC","CPC safe",2021-08-28
48031,"CPC","CPC safe",2021-08-28
48032,"CPC","CPC safe",2021-08-28
48033,"CPC","CPC safe",2021-08-28
48034,"CPC","CPC safe",2021-08-28
59001,"CPC","CPC safe",2021-08-28
59002,"LPC","Toss up LPC/NDP",2021-08-28
59003,"NDP","NDP safe",2021-08-28
59004,"CPC","CPC safe",2021-08-28
59005,"CPC","CPC likely",2021-08-28
59006,"CPC","CPC safe",2021-08-28
59007,"CPC","CPC leaning",2021-08-28
59008,"LPC","LPC leaning",2021-08-28
59009,"NDP","NDP safe",2021-08-28
59010,"NDP","NDP safe",2021-08-28
59011,"LPC","LPC likely",2021-08-28
59012,"LPC","LPC likely",2021-08-28
59013,"CPC","CPC safe",2021-08-28
59014,"CPC","CPC likely",2021-08-28
59015,"CPC","CPC leaning",2021-08-28
59016,"CPC","CPC safe",2021-08-28
59017,"CPC","CPC likely",2021-08-28
59018,"GPC","Toss up CPC/NDP/GPC",2021-08-28
59019,"NDP","NDP safe",2021-08-28
59020,"CPC","CPC safe",2021-08-28
59021,"LPC","LPC safe",2021-08-28
59022,"CPC","CPC likely",2021-08-28
59023,"CPC","CPC leaning",2021-08-28
59024,"CPC","CPC safe",2021-08-28
59025,"CPC","CPC safe",2021-08-28
59026,"NDP","NDP safe",2021-08-28
59027,"GPC","GPC safe",2021-08-28
59028,"NDP","NDP safe",2021-08-28
59029,"NDP","NDP likely",2021-08-28
59030,"CPC","CPC likely",2021-08-28
59031,"CPC","CPC likely",2021-08-28
59032,"LPC","LPC likely",2021-08-28
59033,"LPC","LPC safe",2021-08-28
59034,"LPC","LPC safe",2021-08-28
59035,"NDP","NDP safe",2021-08-28
59036,"IND","Toss up LPC/CPC",2021-08-28
59037,"NDP","NDP safe",2021-08-28
59038,"NDP","NDP safe",2021-08-28
59039,"LPC","LPC safe",2021-08-28
59040,"LPC","LPC likely",2021-08-28
59041,"NDP","NDP safe",2021-08-28
59042,"LPC","Toss up LPC/CPC",2021-08-28
60001,"LPC","Toss up LPC/CPC/NDP",2021-08-28
61001,"LPC","Toss up LPC/NDP",2021-08-28
62001,"NDP","NDP leaning",2021-08-28
