"riding_code","current_party","current_projection","date"
24036,"LPC","LPC safe",2021-09-03
24037,"LPC","LPC safe",2021-09-03
24038,"BQ","BQ leaning",2021-09-03
24039,"LPC","LPC leaning",2021-09-03
24040,"LPC","LPC safe",2021-09-03
24041,"LPC","LPC leaning",2021-09-03
24042,"CPC","CPC safe",2021-09-03
24043,"BQ","Toss up LPC/BQ",2021-09-03
24044,"LPC","LPC safe",2021-09-03
24045,"CPC","CPC safe",2021-09-03
24046,"BQ","BQ safe",2021-09-03
24047,"CPC","CPC safe",2021-09-03
24048,"BQ","BQ safe",2021-09-03
24049,"BQ","Toss up LPC/BQ",2021-09-03
24050,"BQ","BQ safe",2021-09-03
24051,"CPC","CPC safe",2021-09-03
24052,"LPC","LPC safe",2021-09-03
24053,"LPC","LPC safe",2021-09-03
24054,"LPC","LPC safe",2021-09-03
24055,"LPC","LPC safe",2021-09-03
24056,"LPC","LPC safe",2021-09-03
24057,"LPC","LPC safe",2021-09-03
24058,"CPC","CPC safe",2021-09-03
24059,"LPC","LPC leaning",2021-09-03
24060,"BQ","BQ likely",2021-09-03
24061,"CPC","CPC safe",2021-09-03
24062,"BQ","BQ leaning",2021-09-03
24063,"BQ","BQ safe",2021-09-03
24064,"NDP","NDP safe",2021-09-03
24065,"LPC","LPC likely",2021-09-03
24066,"BQ","BQ leaning",2021-09-03
24067,"BQ","BQ leaning",2021-09-03
24068,"LPC","LPC safe",2021-09-03
24069,"LPC","LPC safe",2021-09-03
24070,"LPC","LPC likely",2021-09-03
24071,"BQ","BQ likely",2021-09-03
24072,"BQ","Toss up LPC/BQ",2021-09-03
24073,"LPC","LPC leaning",2021-09-03
24074,"LPC","LPC safe",2021-09-03
24075,"BQ","BQ likely",2021-09-03
24076,"BQ","CPC leaning",2021-09-03
24077,"LPC","LPC safe",2021-09-03
24078,"LPC","LPC safe",2021-09-03
35001,"LPC","LPC safe",2021-09-03
35002,"NDP","NDP safe",2021-09-03
35003,"CPC","CPC likely",2021-09-03
35004,"CPC","CPC safe",2021-09-03
35005,"CPC","CPC safe",2021-09-03
35006,"LPC","CPC leaning",2021-09-03
35007,"LPC","LPC safe",2021-09-03
35008,"IND","LPC likely",2021-09-03
35009,"LPC","LPC leaning",2021-09-03
35010,"LPC","LPC likely",2021-09-03
35011,"LPC","LPC likely",2021-09-03
35012,"LPC","LPC safe",2021-09-03
35013,"CPC","CPC safe",2021-09-03
35014,"CPC","CPC safe",2021-09-03
35015,"LPC","LPC leaning",2021-09-03
35016,"LPC","Toss up LPC/CPC",2021-09-03
35017,"CPC","CPC safe",2021-09-03
35018,"LPC","Toss up LPC/NDP",2021-09-03
35019,"IND","LPC safe",2021-09-03
35020,"LPC","LPC leaning",2021-09-03
35021,"LPC","LPC likely",2021-09-03
35022,"CPC","CPC safe",2021-09-03
35023,"CPC","CPC safe",2021-09-03
35024,"LPC","LPC likely",2021-09-03
35025,"CPC","CPC safe",2021-09-03
35026,"CPC","CPC leaning",2021-09-03
35027,"LPC","LPC leaning",2021-09-03
35028,"LPC","LPC likely",2021-09-03
35029,"LPC","LPC safe",2021-09-03
35030,"CPC","CPC likely",2021-09-03
35031,"LPC","Toss up LPC/CPC",2021-09-03
35032,"LPC","LPC safe",2021-09-03
35033,"Vacant","CPC safe",2021-09-03
35034,"CPC","CPC safe",2021-09-03
35035,"NDP","NDP safe",2021-09-03
35036,"LPC","Toss up LPC/CPC/NDP",2021-09-03
35037,"NDP","NDP safe",2021-09-03
35038,"LPC","LPC likely",2021-09-03
35039,"IND","CPC likely",2021-09-03
35040,"CPC","CPC safe",2021-09-03
35041,"LPC","Toss up LPC/CPC",2021-09-03
35042,"CPC","Toss up CPC/NDP",2021-09-03
35043,"LPC","CPC leaning",2021-09-03
35044,"LPC","LPC leaning",2021-09-03
35045,"LPC","LPC leaning",2021-09-03
35046,"LPC","CPC leaning",2021-09-03
35047,"IND","CPC leaning",2021-09-03
35048,"CPC","CPC safe",2021-09-03
35049,"CPC","CPC safe",2021-09-03
35050,"CPC","CPC safe",2021-09-03
35051,"NDP","NDP safe",2021-09-03
35052,"LPC","LPC leaning",2021-09-03
35053,"LPC","LPC leaning",2021-09-03
35054,"LPC","CPC leaning",2021-09-03
35055,"LPC","LPC likely",2021-09-03
35056,"CPC","CPC safe",2021-09-03
35057,"LPC","LPC leaning",2021-09-03
35058,"LPC","LPC safe",2021-09-03
35059,"LPC","LPC likely",2021-09-03
35060,"LPC","LPC likely",2021-09-03
35061,"LPC","Toss up LPC/CPC",2021-09-03
35062,"LPC","LPC safe",2021-09-03
35063,"LPC","LPC leaning",2021-09-03
35064,"LPC","LPC leaning",2021-09-03
35065,"LPC","Toss up LPC/CPC",2021-09-03
35066,"LPC","Toss up LPC/CPC/NDP",2021-09-03
35067,"CPC","CPC likely",2021-09-03
35068,"CPC","CPC safe",2021-09-03
35069,"LPC","NDP leaning",2021-09-03
35070,"LPC","LPC leaning",2021-09-03
35071,"CPC","CPC likely",2021-09-03
35072,"LPC","Toss up LPC/CPC",2021-09-03
35073,"LPC","Toss up LPC/CPC",2021-09-03
35074,"CPC","CPC leaning",2021-09-03
35075,"LPC","LPC leaning",2021-09-03
35076,"LPC","LPC safe",2021-09-03
35077,"LPC","LPC safe",2021-09-03
35078,"LPC","LPC likely",2021-09-03
35079,"LPC","LPC likely",2021-09-03
35080,"CPC","CPC safe",2021-09-03
35081,"LPC","Toss up LPC/NDP",2021-09-03
35082,"CPC","CPC safe",2021-09-03
35083,"CPC","CPC safe",2021-09-03
35084,"LPC","CPC leaning",2021-09-03
35085,"LPC","LPC likely",2021-09-03
35086,"CPC","CPC safe",2021-09-03
35087,"LPC","CPC leaning",2021-09-03
35088,"CPC","CPC safe",2021-09-03
35089,"LPC","Toss up LPC/CPC",2021-09-03
35090,"LPC","LPC safe",2021-09-03
35091,"CPC","CPC safe",2021-09-03
35092,"LPC","Toss up LPC/CPC/NDP",2021-09-03
35093,"LPC","LPC leaning",2021-09-03
35094,"LPC","LPC safe",2021-09-03
35095,"LPC","LPC safe",2021-09-03
35096,"LPC","LPC likely",2021-09-03
35097,"LPC","LPC safe",2021-09-03
35098,"LPC","LPC safe",2021-09-03
35099,"CPC","CPC safe",2021-09-03
35100,"CPC","CPC safe",2021-09-03
35101,"LPC","LPC safe",2021-09-03
35102,"CPC","CPC safe",2021-09-03
35103,"LPC","Toss up LPC/NDP",2021-09-03
35104,"CPC","CPC safe",2021-09-03
35105,"LPC","Toss up LPC/CPC/NDP",2021-09-03
35106,"LPC","LPC leaning",2021-09-03
35107,"NDP","NDP safe",2021-09-03
35108,"LPC","LPC safe",2021-09-03
35109,"LPC","Toss up LPC/NDP",2021-09-03
35110,"LPC","LPC likely",2021-09-03
35111,"LPC","LPC leaning",2021-09-03
35112,"LPC","LPC safe",2021-09-03
35113,"CPC","CPC safe",2021-09-03
35114,"LPC","Toss up LPC/CPC",2021-09-03
35115,"LPC","Toss up LPC/CPC",2021-09-03
35116,"LPC","NDP leaning",2021-09-03
35117,"NDP","NDP likely",2021-09-03
35118,"LPC","Toss up LPC/CPC",2021-09-03
35119,"CPC","CPC safe",2021-09-03
35120,"LPC","LPC safe",2021-09-03
35121,"LPC","LPC safe",2021-09-03
46001,"CPC","CPC safe",2021-09-03
46002,"CPC","Toss up LPC/CPC",2021-09-03
46003,"NDP","NDP likely",2021-09-03
46004,"CPC","CPC safe",2021-09-03
46005,"NDP","NDP likely",2021-09-03
46006,"CPC","CPC likely",2021-09-03
46007,"CPC","CPC safe",2021-09-03
46008,"CPC","CPC safe",2021-09-03
46009,"LPC","LPC likely",2021-09-03
46010,"CPC","CPC safe",2021-09-03
46011,"NDP","NDP likely",2021-09-03
46012,"LPC","LPC likely",2021-09-03
46013,"LPC","Toss up LPC/CPC",2021-09-03
46014,"LPC","LPC likely",2021-09-03
47001,"CPC","CPC safe",2021-09-03
47002,"CPC","CPC safe",2021-09-03
47003,"CPC","Toss up LPC/CPC/NDP",2021-09-03
47004,"CPC","CPC safe",2021-09-03
47005,"CPC","CPC safe",2021-09-03
47006,"CPC","CPC safe",2021-09-03
47007,"CPC","CPC leaning",2021-09-03
47008,"CPC","CPC safe",2021-09-03
47009,"CPC","CPC leaning",2021-09-03
47010,"CPC","CPC safe",2021-09-03
47011,"CPC","CPC likely",2021-09-03
47012,"CPC","Toss up CPC/NDP",2021-09-03
47013,"CPC","CPC safe",2021-09-03
47014,"CPC","CPC safe",2021-09-03
48001,"CPC","CPC safe",2021-09-03
48002,"CPC","CPC safe",2021-09-03
48003,"CPC","CPC safe",2021-09-03
48004,"CPC","CPC leaning",2021-09-03
48005,"CPC","CPC leaning",2021-09-03
48006,"CPC","CPC safe",2021-09-03
48007,"CPC","CPC safe",2021-09-03
48008,"CPC","CPC safe",2021-09-03
48009,"CPC","CPC safe",2021-09-03
48010,"CPC","CPC safe",2021-09-03
48011,"CPC","CPC safe",2021-09-03
48012,"CPC","CPC safe",2021-09-03
48013,"CPC","CPC leaning",2021-09-03
48014,"CPC","Toss up LPC/CPC",2021-09-03
48015,"CPC","Toss up CPC/NDP",2021-09-03
48016,"CPC","CPC likely",2021-09-03
48017,"CPC","CPC leaning",2021-09-03
48018,"CPC","CPC likely",2021-09-03
48019,"NDP","NDP safe",2021-09-03
48020,"CPC","CPC safe",2021-09-03
48021,"CPC","CPC safe",2021-09-03
48022,"CPC","CPC safe",2021-09-03
48023,"CPC","CPC safe",2021-09-03
48024,"CPC","CPC safe",2021-09-03
48025,"CPC","CPC safe",2021-09-03
48026,"CPC","CPC safe",2021-09-03
48027,"CPC","CPC safe",2021-09-03
48028,"CPC","CPC safe",2021-09-03
48029,"CPC","CPC safe",2021-09-03
48030,"CPC","CPC safe",2021-09-03
48031,"CPC","CPC safe",2021-09-03
48032,"CPC","CPC safe",2021-09-03
48033,"CPC","CPC safe",2021-09-03
48034,"CPC","CPC safe",2021-09-03
59001,"CPC","CPC safe",2021-09-03
59002,"LPC","Toss up LPC/NDP",2021-09-03
59003,"NDP","NDP safe",2021-09-03
59004,"CPC","CPC safe",2021-09-03
59005,"CPC","CPC safe",2021-09-03
59006,"CPC","CPC safe",2021-09-03
59007,"CPC","CPC leaning",2021-09-03
59008,"LPC","LPC leaning",2021-09-03
59009,"NDP","NDP safe",2021-09-03
59010,"NDP","NDP safe",2021-09-03
59011,"LPC","Toss up LPC/CPC",2021-09-03
59012,"LPC","LPC leaning",2021-09-03
59013,"CPC","CPC safe",2021-09-03
59014,"CPC","CPC likely",2021-09-03
59015,"CPC","CPC leaning",2021-09-03
59016,"CPC","CPC safe",2021-09-03
59017,"CPC","CPC likely",2021-09-03
59018,"GPC","Toss up CPC/NDP/GPC",2021-09-03
59019,"NDP","NDP safe",2021-09-03
59020,"CPC","CPC safe",2021-09-03
59021,"LPC","LPC safe",2021-09-03
59022,"CPC","CPC likely",2021-09-03
59023,"CPC","CPC leaning",2021-09-03
59024,"CPC","CPC safe",2021-09-03
59025,"CPC","CPC safe",2021-09-03
59026,"NDP","NDP safe",2021-09-03
59027,"GPC","GPC likely",2021-09-03
59028,"NDP","NDP safe",2021-09-03
59029,"NDP","NDP likely",2021-09-03
59030,"CPC","CPC likely",2021-09-03
59031,"CPC","CPC likely",2021-09-03
59032,"LPC","LPC leaning",2021-09-03
59033,"LPC","LPC likely",2021-09-03
59034,"LPC","LPC safe",2021-09-03
59035,"NDP","NDP safe",2021-09-03
59036,"IND","Toss up LPC/CPC",2021-09-03
59037,"NDP","NDP safe",2021-09-03
59038,"NDP","NDP safe",2021-09-03
59039,"LPC","LPC safe",2021-09-03
59040,"LPC","LPC likely",2021-09-03
59041,"NDP","NDP safe",2021-09-03
59042,"LPC","CPC leaning",2021-09-03
60001,"LPC","Toss up LPC/CPC/NDP",2021-09-03
61001,"LPC","Toss up LPC/CPC/NDP",2021-09-03
62001,"NDP","NDP leaning",2021-09-03
