"riding_code","current_party","current_projection","date"
46013,"LPC","Toss up LPC/CPC",2021-08-27
46014,"LPC","LPC likely",2021-08-27
47001,"CPC","CPC safe",2021-08-27
47002,"CPC","CPC safe",2021-08-27
47003,"CPC","Toss up LPC/CPC/NDP",2021-08-27
47004,"CPC","CPC safe",2021-08-27
47005,"CPC","CPC safe",2021-08-27
47006,"CPC","CPC safe",2021-08-27
47007,"CPC","CPC leaning",2021-08-27
47008,"CPC","CPC safe",2021-08-27
47009,"CPC","Toss up LPC/CPC",2021-08-27
47010,"CPC","CPC leaning",2021-08-27
47011,"CPC","Toss up CPC/NDP",2021-08-27
47012,"CPC","NDP leaning",2021-08-27
47013,"CPC","CPC safe",2021-08-27
47014,"CPC","CPC safe",2021-08-27
48001,"CPC","CPC safe",2021-08-27
48002,"CPC","CPC safe",2021-08-27
48003,"CPC","CPC safe",2021-08-27
48004,"CPC","Toss up LPC/CPC",2021-08-27
48005,"CPC","Toss up LPC/CPC",2021-08-27
48006,"CPC","CPC likely",2021-08-27
48007,"CPC","CPC safe",2021-08-27
48008,"CPC","CPC safe",2021-08-27
48009,"CPC","CPC safe",2021-08-27
48010,"CPC","CPC safe",2021-08-27
48011,"CPC","CPC safe",2021-08-27
48012,"CPC","CPC safe",2021-08-27
48013,"CPC","Toss up LPC/CPC",2021-08-27
48014,"CPC","Toss up LPC/CPC",2021-08-27
48015,"CPC","CPC leaning",2021-08-27
48016,"CPC","CPC likely",2021-08-27
48017,"CPC","Toss up LPC/CPC",2021-08-27
48018,"CPC","CPC likely",2021-08-27
48019,"NDP","NDP safe",2021-08-27
48020,"CPC","CPC safe",2021-08-27
48021,"CPC","CPC safe",2021-08-27
48022,"CPC","CPC safe",2021-08-27
48023,"CPC","CPC safe",2021-08-27
48024,"CPC","CPC safe",2021-08-27
48025,"CPC","CPC safe",2021-08-27
48026,"CPC","CPC safe",2021-08-27
48027,"CPC","CPC safe",2021-08-27
48028,"CPC","CPC safe",2021-08-27
48029,"CPC","CPC safe",2021-08-27
48030,"CPC","CPC safe",2021-08-27
48031,"CPC","CPC safe",2021-08-27
48032,"CPC","CPC safe",2021-08-27
48033,"CPC","CPC safe",2021-08-27
48034,"CPC","CPC safe",2021-08-27
59001,"CPC","CPC safe",2021-08-27
59002,"LPC","Toss up LPC/NDP",2021-08-27
59003,"NDP","NDP safe",2021-08-27
59004,"CPC","CPC safe",2021-08-27
59005,"CPC","CPC likely",2021-08-27
59006,"CPC","CPC safe",2021-08-27
59007,"CPC","Toss up LPC/CPC",2021-08-27
59008,"LPC","LPC leaning",2021-08-27
59009,"NDP","NDP safe",2021-08-27
59010,"NDP","NDP safe",2021-08-27
59011,"LPC","LPC likely",2021-08-27
59012,"LPC","LPC likely",2021-08-27
59013,"CPC","CPC safe",2021-08-27
59014,"CPC","CPC likely",2021-08-27
59015,"CPC","CPC leaning",2021-08-27
59016,"CPC","CPC safe",2021-08-27
59017,"CPC","CPC likely",2021-08-27
59018,"GPC","Toss up CPC/NDP/GPC",2021-08-27
59019,"NDP","NDP safe",2021-08-27
59020,"CPC","CPC safe",2021-08-27
59021,"LPC","LPC safe",2021-08-27
59022,"CPC","CPC leaning",2021-08-27
59023,"CPC","Toss up LPC/CPC/NDP",2021-08-27
59024,"CPC","CPC safe",2021-08-27
59025,"CPC","CPC likely",2021-08-27
59026,"NDP","NDP safe",2021-08-27
59027,"GPC","GPC safe",2021-08-27
59028,"NDP","NDP safe",2021-08-27
59029,"NDP","NDP likely",2021-08-27
59030,"CPC","CPC leaning",2021-08-27
59031,"CPC","CPC likely",2021-08-27
59032,"LPC","LPC likely",2021-08-27
59033,"LPC","LPC safe",2021-08-27
59034,"LPC","LPC safe",2021-08-27
59035,"NDP","NDP safe",2021-08-27
59036,"IND","Toss up LPC/CPC",2021-08-27
59037,"NDP","NDP safe",2021-08-27
59038,"NDP","NDP safe",2021-08-27
59039,"LPC","LPC safe",2021-08-27
59040,"LPC","LPC likely",2021-08-27
59041,"NDP","NDP safe",2021-08-27
59042,"LPC","Toss up LPC/CPC",2021-08-27
60001,"LPC","Toss up LPC/NDP",2021-08-27
61001,"LPC","LPC leaning",2021-08-27
62001,"NDP","NDP leaning",2021-08-27
