"riding_code","current_party","current_projection","date"
24030,"LPC","LPC safe",2021-08-25
24031,"BQ","BQ safe",2021-08-25
24032,"BQ","BQ likely",2021-08-25
24033,"BQ","BQ leaning",2021-08-25
24034,"BQ","Toss up LPC/BQ",2021-08-25
24035,"BQ","BQ likely",2021-08-25
24036,"LPC","LPC safe",2021-08-25
24037,"LPC","LPC safe",2021-08-25
24038,"BQ","BQ leaning",2021-08-25
24039,"LPC","LPC likely",2021-08-25
24040,"LPC","LPC safe",2021-08-25
24041,"LPC","LPC likely",2021-08-25
24042,"CPC","CPC safe",2021-08-25
24043,"BQ","Toss up LPC/BQ",2021-08-25
24044,"LPC","LPC safe",2021-08-25
24045,"CPC","CPC safe",2021-08-25
24046,"BQ","BQ safe",2021-08-25
24047,"CPC","CPC safe",2021-08-25
24048,"BQ","BQ safe",2021-08-25
24049,"BQ","Toss up LPC/BQ",2021-08-25
24050,"BQ","BQ safe",2021-08-25
24051,"CPC","CPC likely",2021-08-25
24052,"LPC","LPC safe",2021-08-25
24053,"LPC","LPC safe",2021-08-25
24054,"LPC","LPC safe",2021-08-25
24055,"LPC","LPC safe",2021-08-25
24056,"LPC","LPC safe",2021-08-25
24057,"LPC","LPC safe",2021-08-25
24058,"CPC","CPC safe",2021-08-25
24059,"LPC","LPC leaning",2021-08-25
24060,"BQ","BQ likely",2021-08-25
24061,"CPC","CPC safe",2021-08-25
24062,"BQ","Toss up LPC/BQ",2021-08-25
24063,"BQ","BQ safe",2021-08-25
24064,"NDP","NDP likely",2021-08-25
24065,"LPC","LPC safe",2021-08-25
24066,"BQ","BQ likely",2021-08-25
24067,"BQ","BQ leaning",2021-08-25
24068,"LPC","LPC safe",2021-08-25
24069,"LPC","LPC safe",2021-08-25
24070,"LPC","LPC likely",2021-08-25
24071,"BQ","BQ likely",2021-08-25
24072,"BQ","Toss up LPC/BQ",2021-08-25
24073,"LPC","LPC leaning",2021-08-25
24074,"LPC","LPC safe",2021-08-25
24075,"BQ","BQ likely",2021-08-25
24076,"BQ","Toss up LPC/CPC/BQ",2021-08-25
24077,"LPC","LPC safe",2021-08-25
24078,"LPC","LPC safe",2021-08-25
35001,"LPC","LPC safe",2021-08-25
35002,"NDP","NDP safe",2021-08-25
35003,"CPC","CPC leaning",2021-08-25
35004,"CPC","CPC safe",2021-08-25
35005,"CPC","CPC likely",2021-08-25
35006,"LPC","CPC leaning",2021-08-25
35007,"LPC","LPC safe",2021-08-25
35008,"IND","LPC likely",2021-08-25
35009,"LPC","Toss up LPC/NDP",2021-08-25
35010,"LPC","LPC likely",2021-08-25
35011,"LPC","LPC likely",2021-08-25
35012,"LPC","LPC safe",2021-08-25
35013,"CPC","CPC likely",2021-08-25
35014,"CPC","CPC safe",2021-08-25
35015,"LPC","LPC leaning",2021-08-25
35016,"LPC","Toss up LPC/CPC",2021-08-25
35017,"CPC","CPC safe",2021-08-25
35018,"LPC","NDP leaning",2021-08-25
35019,"IND","LPC safe",2021-08-25
35020,"LPC","LPC leaning",2021-08-25
35021,"LPC","LPC likely",2021-08-25
35022,"CPC","CPC likely",2021-08-25
35023,"CPC","CPC safe",2021-08-25
35024,"LPC","LPC likely",2021-08-25
35025,"CPC","CPC safe",2021-08-25
35026,"CPC","Toss up CPC/NDP",2021-08-25
35027,"LPC","LPC leaning",2021-08-25
35028,"LPC","LPC likely",2021-08-25
35029,"LPC","LPC safe",2021-08-25
35030,"CPC","CPC likely",2021-08-25
35031,"LPC","Toss up LPC/CPC",2021-08-25
35032,"LPC","LPC safe",2021-08-25
35033,"Vacant","CPC safe",2021-08-25
35034,"CPC","CPC safe",2021-08-25
35035,"NDP","NDP safe",2021-08-25
35036,"LPC","NDP leaning",2021-08-25
35037,"NDP","NDP safe",2021-08-25
35038,"LPC","LPC likely",2021-08-25
35039,"IND","CPC leaning",2021-08-25
35040,"CPC","CPC safe",2021-08-25
35041,"LPC","Toss up LPC/CPC",2021-08-25
35042,"CPC","Toss up CPC/NDP",2021-08-25
35043,"LPC","CPC leaning",2021-08-25
35044,"LPC","LPC leaning",2021-08-25
35045,"LPC","LPC likely",2021-08-25
35046,"LPC","CPC leaning",2021-08-25
35047,"IND","CPC leaning",2021-08-25
35048,"CPC","CPC safe",2021-08-25
35049,"CPC","CPC safe",2021-08-25
35050,"CPC","CPC safe",2021-08-25
35051,"NDP","NDP safe",2021-08-25
35052,"LPC","LPC leaning",2021-08-25
35053,"LPC","LPC leaning",2021-08-25
35054,"LPC","CPC leaning",2021-08-25
35055,"LPC","LPC likely",2021-08-25
35056,"CPC","CPC safe",2021-08-25
35057,"LPC","LPC leaning",2021-08-25
35058,"LPC","LPC safe",2021-08-25
35059,"LPC","LPC likely",2021-08-25
35060,"LPC","LPC likely",2021-08-25
35061,"LPC","Toss up LPC/CPC",2021-08-25
35062,"LPC","LPC safe",2021-08-25
35063,"LPC","LPC likely",2021-08-25
35064,"LPC","LPC leaning",2021-08-25
35065,"LPC","Toss up LPC/CPC",2021-08-25
35066,"LPC","NDP leaning",2021-08-25
35067,"CPC","CPC likely",2021-08-25
35068,"CPC","CPC safe",2021-08-25
35069,"LPC","NDP leaning",2021-08-25
35070,"LPC","LPC leaning",2021-08-25
35071,"CPC","CPC likely",2021-08-25
35072,"LPC","Toss up LPC/CPC",2021-08-25
35073,"LPC","Toss up LPC/CPC",2021-08-25
35074,"CPC","CPC leaning",2021-08-25
35075,"LPC","Toss up LPC/NDP",2021-08-25
35076,"LPC","LPC safe",2021-08-25
35077,"LPC","LPC safe",2021-08-25
35078,"LPC","LPC likely",2021-08-25
35079,"LPC","LPC likely",2021-08-25
35080,"CPC","CPC safe",2021-08-25
35081,"LPC","Toss up LPC/NDP",2021-08-25
35082,"CPC","CPC safe",2021-08-25
35083,"CPC","CPC safe",2021-08-25
35084,"LPC","CPC leaning",2021-08-25
35085,"LPC","LPC likely",2021-08-25
35086,"CPC","CPC safe",2021-08-25
35087,"LPC","CPC leaning",2021-08-25
35088,"CPC","CPC safe",2021-08-25
35089,"LPC","Toss up LPC/CPC",2021-08-25
35090,"LPC","LPC safe",2021-08-25
35091,"CPC","CPC safe",2021-08-25
35092,"LPC","Toss up LPC/CPC/NDP",2021-08-25
35093,"LPC","LPC leaning",2021-08-25
35094,"LPC","LPC safe",2021-08-25
35095,"LPC","LPC safe",2021-08-25
35096,"LPC","LPC likely",2021-08-25
35097,"LPC","LPC safe",2021-08-25
35098,"LPC","LPC safe",2021-08-25
35099,"CPC","CPC safe",2021-08-25
35100,"CPC","CPC safe",2021-08-25
35101,"LPC","LPC safe",2021-08-25
35102,"CPC","CPC safe",2021-08-25
35103,"LPC","NDP leaning",2021-08-25
35104,"CPC","CPC safe",2021-08-25
35105,"LPC","NDP leaning",2021-08-25
35106,"LPC","LPC leaning",2021-08-25
35107,"NDP","NDP safe",2021-08-25
35108,"LPC","LPC safe",2021-08-25
35109,"LPC","NDP leaning",2021-08-25
35110,"LPC","LPC likely",2021-08-25
35111,"LPC","LPC leaning",2021-08-25
35112,"LPC","LPC safe",2021-08-25
35113,"CPC","CPC safe",2021-08-25
35114,"LPC","Toss up LPC/CPC",2021-08-25
35115,"LPC","Toss up LPC/CPC",2021-08-25
35116,"LPC","NDP leaning",2021-08-25
35117,"NDP","NDP likely",2021-08-25
35118,"LPC","CPC leaning",2021-08-25
35119,"CPC","CPC safe",2021-08-25
35120,"LPC","LPC safe",2021-08-25
35121,"LPC","LPC safe",2021-08-25
46001,"CPC","CPC safe",2021-08-25
46002,"CPC","Toss up LPC/CPC",2021-08-25
46003,"NDP","NDP likely",2021-08-25
46004,"CPC","CPC safe",2021-08-25
46005,"NDP","NDP safe",2021-08-25
46006,"CPC","Toss up LPC/CPC",2021-08-25
46007,"CPC","CPC safe",2021-08-25
46008,"CPC","CPC safe",2021-08-25
46009,"LPC","LPC safe",2021-08-25
46010,"CPC","CPC safe",2021-08-25
46011,"NDP","NDP likely",2021-08-25
46012,"LPC","LPC safe",2021-08-25
46013,"LPC","LPC safe",2021-08-25
46014,"LPC","LPC safe",2021-08-25
47001,"CPC","CPC safe",2021-08-25
47002,"CPC","CPC safe",2021-08-25
47003,"CPC","Toss up LPC/CPC/NDP",2021-08-25
47004,"CPC","CPC safe",2021-08-25
47005,"CPC","CPC safe",2021-08-25
47006,"CPC","CPC safe",2021-08-25
47007,"CPC","CPC leaning",2021-08-25
47008,"CPC","CPC safe",2021-08-25
47009,"CPC","CPC leaning",2021-08-25
47010,"CPC","CPC likely",2021-08-25
47011,"CPC","CPC leaning",2021-08-25
47012,"CPC","Toss up CPC/NDP",2021-08-25
47013,"CPC","CPC safe",2021-08-25
47014,"CPC","CPC safe",2021-08-25
48001,"CPC","CPC safe",2021-08-25
48002,"CPC","CPC safe",2021-08-25
48003,"CPC","CPC safe",2021-08-25
48004,"CPC","Toss up LPC/CPC",2021-08-25
48005,"CPC","Toss up LPC/CPC",2021-08-25
48006,"CPC","CPC likely",2021-08-25
48007,"CPC","CPC safe",2021-08-25
48008,"CPC","CPC safe",2021-08-25
48009,"CPC","CPC safe",2021-08-25
48010,"CPC","CPC safe",2021-08-25
48011,"CPC","CPC safe",2021-08-25
48012,"CPC","CPC safe",2021-08-25
48013,"CPC","Toss up LPC/CPC",2021-08-25
48014,"CPC","Toss up LPC/CPC",2021-08-25
48015,"CPC","CPC leaning",2021-08-25
48016,"CPC","CPC likely",2021-08-25
48017,"CPC","Toss up LPC/CPC",2021-08-25
48018,"CPC","CPC likely",2021-08-25
48019,"NDP","NDP safe",2021-08-25
48020,"CPC","CPC safe",2021-08-25
48021,"CPC","CPC safe",2021-08-25
48022,"CPC","CPC safe",2021-08-25
48023,"CPC","CPC safe",2021-08-25
48024,"CPC","CPC safe",2021-08-25
48025,"CPC","CPC safe",2021-08-25
48026,"CPC","CPC safe",2021-08-25
48027,"CPC","CPC safe",2021-08-25
48028,"CPC","CPC safe",2021-08-25
48029,"CPC","CPC safe",2021-08-25
48030,"CPC","CPC safe",2021-08-25
48031,"CPC","CPC safe",2021-08-25
48032,"CPC","CPC safe",2021-08-25
48033,"CPC","CPC safe",2021-08-25
48034,"CPC","CPC safe",2021-08-25
59001,"CPC","CPC safe",2021-08-25
59002,"LPC","LPC leaning",2021-08-25
59003,"NDP","NDP likely",2021-08-25
59004,"CPC","CPC safe",2021-08-25
59005,"CPC","CPC likely",2021-08-25
59006,"CPC","CPC safe",2021-08-25
59007,"CPC","Toss up LPC/CPC",2021-08-25
59008,"LPC","LPC likely",2021-08-25
59009,"NDP","NDP safe",2021-08-25
59010,"NDP","NDP safe",2021-08-25
59011,"LPC","LPC likely",2021-08-25
59012,"LPC","LPC likely",2021-08-25
59013,"CPC","CPC safe",2021-08-25
59014,"CPC","CPC likely",2021-08-25
59015,"CPC","CPC leaning",2021-08-25
59016,"CPC","CPC likely",2021-08-25
59017,"CPC","CPC likely",2021-08-25
59018,"GPC","Toss up CPC/NDP/GPC",2021-08-25
59019,"NDP","NDP safe",2021-08-25
59020,"CPC","CPC safe",2021-08-25
59021,"LPC","LPC safe",2021-08-25
59022,"CPC","CPC leaning",2021-08-25
59023,"CPC","Toss up LPC/CPC/NDP",2021-08-25
59024,"CPC","CPC safe",2021-08-25
59025,"CPC","CPC likely",2021-08-25
59026,"NDP","NDP safe",2021-08-25
59027,"GPC","GPC safe",2021-08-25
59028,"NDP","NDP safe",2021-08-25
59029,"NDP","NDP likely",2021-08-25
59030,"CPC","CPC leaning",2021-08-25
59031,"CPC","CPC likely",2021-08-25
59032,"LPC","LPC likely",2021-08-25
59033,"LPC","LPC safe",2021-08-25
59034,"LPC","LPC safe",2021-08-25
59035,"NDP","NDP safe",2021-08-25
59036,"IND","Toss up LPC/CPC",2021-08-25
59037,"NDP","NDP safe",2021-08-25
59038,"NDP","NDP safe",2021-08-25
59039,"LPC","LPC safe",2021-08-25
59040,"LPC","LPC safe",2021-08-25
59041,"NDP","NDP safe",2021-08-25
59042,"LPC","Toss up LPC/CPC",2021-08-25
60001,"LPC","Toss up LPC/NDP",2021-08-25
61001,"LPC","LPC leaning",2021-08-25
62001,"NDP","NDP leaning",2021-08-25
