"riding_code","current_party","current_projection","date"
35019,"IND","LPC safe",2021-08-23
35020,"LPC","LPC likely",2021-08-23
35021,"LPC","LPC safe",2021-08-23
35022,"CPC","CPC likely",2021-08-23
35023,"CPC","CPC likely",2021-08-23
35024,"LPC","LPC likely",2021-08-23
35025,"CPC","CPC safe",2021-08-23
35026,"CPC","Toss up CPC/NDP",2021-08-23
35027,"LPC","LPC likely",2021-08-23
35028,"LPC","LPC safe",2021-08-23
35029,"LPC","LPC safe",2021-08-23
35030,"CPC","CPC leaning",2021-08-23
35031,"LPC","LPC leaning",2021-08-23
35032,"LPC","LPC safe",2021-08-23
35033,"Vacant","CPC safe",2021-08-23
35034,"CPC","CPC safe",2021-08-23
35035,"NDP","NDP safe",2021-08-23
35036,"LPC","Toss up LPC/NDP",2021-08-23
35037,"NDP","NDP safe",2021-08-23
35038,"LPC","LPC safe",2021-08-23
35039,"IND","Toss up LPC/CPC",2021-08-23
35040,"CPC","CPC safe",2021-08-23
35041,"LPC","LPC leaning",2021-08-23
35042,"CPC","Toss up LPC/CPC/NDP",2021-08-23
35043,"LPC","Toss up LPC/CPC",2021-08-23
35044,"LPC","LPC likely",2021-08-23
35045,"LPC","LPC likely",2021-08-23
35046,"LPC","Toss up LPC/CPC",2021-08-23
35047,"IND","Toss up LPC/CPC",2021-08-23
35048,"CPC","CPC safe",2021-08-23
35049,"CPC","CPC safe",2021-08-23
35050,"CPC","CPC safe",2021-08-23
35051,"NDP","NDP safe",2021-08-23
35052,"LPC","LPC leaning",2021-08-23
35053,"LPC","LPC likely",2021-08-23
35054,"LPC","Toss up LPC/CPC",2021-08-23
35055,"LPC","LPC likely",2021-08-23
35056,"CPC","CPC likely",2021-08-23
35057,"LPC","LPC likely",2021-08-23
35058,"LPC","LPC safe",2021-08-23
35059,"LPC","LPC likely",2021-08-23
35060,"LPC","LPC safe",2021-08-23
35061,"LPC","LPC leaning",2021-08-23
35062,"LPC","LPC safe",2021-08-23
35063,"LPC","LPC likely",2021-08-23
35064,"LPC","LPC likely",2021-08-23
35065,"LPC","Toss up LPC/CPC",2021-08-23
35066,"LPC","Toss up LPC/CPC/NDP",2021-08-23
35067,"CPC","CPC likely",2021-08-23
35068,"CPC","CPC likely",2021-08-23
35069,"LPC","NDP leaning",2021-08-23
35070,"LPC","LPC likely",2021-08-23
35071,"CPC","CPC leaning",2021-08-23
35072,"LPC","LPC leaning",2021-08-23
35073,"LPC","LPC leaning",2021-08-23
35074,"CPC","Toss up CPC/NDP",2021-08-23
35075,"LPC","LPC leaning",2021-08-23
35076,"LPC","LPC safe",2021-08-23
35077,"LPC","LPC safe",2021-08-23
35078,"LPC","LPC safe",2021-08-23
35079,"LPC","LPC likely",2021-08-23
35080,"CPC","CPC safe",2021-08-23
35081,"LPC","LPC leaning",2021-08-23
35082,"CPC","CPC likely",2021-08-23
35083,"CPC","CPC safe",2021-08-23
35084,"LPC","Toss up LPC/CPC",2021-08-23
35085,"LPC","LPC safe",2021-08-23
35086,"CPC","CPC safe",2021-08-23
35087,"LPC","Toss up LPC/CPC",2021-08-23
35088,"CPC","CPC likely",2021-08-23
35089,"LPC","LPC leaning",2021-08-23
35090,"LPC","LPC safe",2021-08-23
35091,"CPC","CPC safe",2021-08-23
35092,"LPC","Toss up LPC/CPC/NDP",2021-08-23
35093,"LPC","LPC likely",2021-08-23
35094,"LPC","LPC safe",2021-08-23
35095,"LPC","LPC safe",2021-08-23
35096,"LPC","LPC safe",2021-08-23
35097,"LPC","LPC safe",2021-08-23
35098,"LPC","LPC safe",2021-08-23
35099,"CPC","CPC likely",2021-08-23
35100,"CPC","CPC likely",2021-08-23
35101,"LPC","LPC safe",2021-08-23
35102,"CPC","CPC safe",2021-08-23
35103,"LPC","Toss up LPC/NDP",2021-08-23
35104,"CPC","CPC safe",2021-08-23
35105,"LPC","Toss up LPC/NDP",2021-08-23
35106,"LPC","LPC likely",2021-08-23
35107,"NDP","NDP safe",2021-08-23
35108,"LPC","LPC safe",2021-08-23
35109,"LPC","Toss up LPC/NDP",2021-08-23
35110,"LPC","LPC safe",2021-08-23
35111,"LPC","LPC likely",2021-08-23
35112,"LPC","LPC safe",2021-08-23
35113,"CPC","CPC safe",2021-08-23
35114,"LPC","LPC leaning",2021-08-23
35115,"LPC","LPC leaning",2021-08-23
35116,"LPC","NDP leaning",2021-08-23
35117,"NDP","NDP likely",2021-08-23
35118,"LPC","Toss up LPC/CPC",2021-08-23
35119,"CPC","CPC safe",2021-08-23
35120,"LPC","LPC safe",2021-08-23
35121,"LPC","LPC safe",2021-08-23
46001,"CPC","CPC safe",2021-08-23
46002,"CPC","Toss up LPC/CPC",2021-08-23
46003,"NDP","NDP likely",2021-08-23
46004,"CPC","CPC safe",2021-08-23
46005,"NDP","NDP likely",2021-08-23
46006,"CPC","Toss up LPC/CPC",2021-08-23
46007,"CPC","CPC safe",2021-08-23
46008,"CPC","CPC safe",2021-08-23
46009,"LPC","LPC safe",2021-08-23
46010,"CPC","CPC safe",2021-08-23
46011,"NDP","NDP leaning",2021-08-23
46012,"LPC","LPC safe",2021-08-23
46013,"LPC","LPC safe",2021-08-23
46014,"LPC","LPC safe",2021-08-23
47001,"CPC","CPC safe",2021-08-23
47002,"CPC","CPC safe",2021-08-23
47003,"CPC","Toss up LPC/CPC/NDP",2021-08-23
47004,"CPC","CPC safe",2021-08-23
47005,"CPC","CPC safe",2021-08-23
47006,"CPC","CPC safe",2021-08-23
47007,"CPC","CPC likely",2021-08-23
47008,"CPC","CPC safe",2021-08-23
47009,"CPC","CPC leaning",2021-08-23
47010,"CPC","CPC likely",2021-08-23
47011,"CPC","CPC likely",2021-08-23
47012,"CPC","Toss up CPC/NDP",2021-08-23
47013,"CPC","CPC safe",2021-08-23
47014,"CPC","CPC safe",2021-08-23
48001,"CPC","CPC safe",2021-08-23
48002,"CPC","CPC safe",2021-08-23
48003,"CPC","CPC safe",2021-08-23
48004,"CPC","Toss up LPC/CPC",2021-08-23
48005,"CPC","CPC leaning",2021-08-23
48006,"CPC","CPC likely",2021-08-23
48007,"CPC","CPC safe",2021-08-23
48008,"CPC","CPC safe",2021-08-23
48009,"CPC","CPC safe",2021-08-23
48010,"CPC","CPC safe",2021-08-23
48011,"CPC","CPC safe",2021-08-23
48012,"CPC","CPC safe",2021-08-23
48013,"CPC","Toss up LPC/CPC",2021-08-23
48014,"CPC","Toss up LPC/CPC",2021-08-23
48015,"CPC","CPC likely",2021-08-23
48016,"CPC","CPC likely",2021-08-23
48017,"CPC","Toss up LPC/CPC",2021-08-23
48018,"CPC","CPC likely",2021-08-23
48019,"NDP","NDP safe",2021-08-23
48020,"CPC","CPC safe",2021-08-23
48021,"CPC","CPC safe",2021-08-23
48022,"CPC","CPC safe",2021-08-23
48023,"CPC","CPC safe",2021-08-23
48024,"CPC","CPC safe",2021-08-23
48025,"CPC","CPC safe",2021-08-23
48026,"CPC","CPC safe",2021-08-23
48027,"CPC","CPC safe",2021-08-23
48028,"CPC","CPC safe",2021-08-23
48029,"CPC","CPC safe",2021-08-23
48030,"CPC","CPC safe",2021-08-23
48031,"CPC","CPC safe",2021-08-23
48032,"CPC","CPC safe",2021-08-23
48033,"CPC","CPC safe",2021-08-23
48034,"CPC","CPC safe",2021-08-23
59001,"CPC","CPC safe",2021-08-23
59002,"LPC","LPC leaning",2021-08-23
59003,"NDP","NDP likely",2021-08-23
59004,"CPC","CPC safe",2021-08-23
59005,"CPC","CPC likely",2021-08-23
59006,"CPC","CPC safe",2021-08-23
59007,"CPC","Toss up LPC/CPC",2021-08-23
59008,"LPC","LPC likely",2021-08-23
59009,"NDP","NDP safe",2021-08-23
59010,"NDP","NDP safe",2021-08-23
59011,"LPC","LPC likely",2021-08-23
59012,"LPC","LPC likely",2021-08-23
59013,"CPC","CPC safe",2021-08-23
59014,"CPC","CPC likely",2021-08-23
59015,"CPC","CPC likely",2021-08-23
59016,"CPC","CPC likely",2021-08-23
59017,"CPC","CPC likely",2021-08-23
59018,"GPC","GPC leaning",2021-08-23
59019,"NDP","NDP safe",2021-08-23
59020,"CPC","CPC safe",2021-08-23
59021,"LPC","LPC safe",2021-08-23
59022,"CPC","CPC likely",2021-08-23
59023,"CPC","CPC leaning",2021-08-23
59024,"CPC","CPC safe",2021-08-23
59025,"CPC","CPC likely",2021-08-23
59026,"NDP","NDP safe",2021-08-23
59027,"GPC","GPC safe",2021-08-23
59028,"NDP","NDP likely",2021-08-23
59029,"NDP","NDP likely",2021-08-23
59030,"CPC","CPC leaning",2021-08-23
59031,"CPC","CPC likely",2021-08-23
59032,"LPC","LPC likely",2021-08-23
59033,"LPC","LPC safe",2021-08-23
59034,"LPC","LPC safe",2021-08-23
59035,"NDP","NDP safe",2021-08-23
59036,"IND","Toss up LPC/CPC",2021-08-23
59037,"NDP","NDP likely",2021-08-23
59038,"NDP","NDP safe",2021-08-23
59039,"LPC","LPC safe",2021-08-23
59040,"LPC","LPC safe",2021-08-23
59041,"NDP","NDP likely",2021-08-23
59042,"LPC","Toss up LPC/CPC",2021-08-23
60001,"LPC","Toss up LPC/NDP",2021-08-23
61001,"LPC","LPC leaning",2021-08-23
62001,"NDP","NDP leaning",2021-08-23
