"riding_code","current_party","current_projection","date"
24067,"BQ","BQ leaning",2021-09-01
24068,"LPC","LPC safe",2021-09-01
24069,"LPC","LPC safe",2021-09-01
24070,"LPC","LPC likely",2021-09-01
24071,"BQ","BQ likely",2021-09-01
24072,"BQ","Toss up LPC/BQ",2021-09-01
24073,"LPC","LPC leaning",2021-09-01
24074,"LPC","LPC safe",2021-09-01
24075,"BQ","BQ likely",2021-09-01
24076,"BQ","CPC leaning",2021-09-01
24077,"LPC","LPC safe",2021-09-01
24078,"LPC","LPC safe",2021-09-01
35001,"LPC","LPC safe",2021-09-01
35002,"NDP","NDP safe",2021-09-01
35003,"CPC","CPC leaning",2021-09-01
35004,"CPC","CPC safe",2021-09-01
35005,"CPC","CPC likely",2021-09-01
35006,"LPC","CPC leaning",2021-09-01
35007,"LPC","LPC safe",2021-09-01
35008,"IND","LPC likely",2021-09-01
35009,"LPC","LPC leaning",2021-09-01
35010,"LPC","LPC likely",2021-09-01
35011,"LPC","LPC likely",2021-09-01
35012,"LPC","LPC safe",2021-09-01
35013,"CPC","CPC safe",2021-09-01
35014,"CPC","CPC safe",2021-09-01
35015,"LPC","LPC leaning",2021-09-01
35016,"LPC","Toss up LPC/CPC",2021-09-01
35017,"CPC","CPC safe",2021-09-01
35018,"LPC","Toss up LPC/NDP",2021-09-01
35019,"IND","LPC safe",2021-09-01
35020,"LPC","LPC leaning",2021-09-01
35021,"LPC","LPC likely",2021-09-01
35022,"CPC","CPC safe",2021-09-01
35023,"CPC","CPC safe",2021-09-01
35024,"LPC","LPC likely",2021-09-01
35025,"CPC","CPC safe",2021-09-01
35026,"CPC","CPC leaning",2021-09-01
35027,"LPC","LPC leaning",2021-09-01
35028,"LPC","LPC likely",2021-09-01
35029,"LPC","LPC safe",2021-09-01
35030,"CPC","CPC likely",2021-09-01
35031,"LPC","Toss up LPC/CPC",2021-09-01
35032,"LPC","LPC safe",2021-09-01
35033,"Vacant","CPC safe",2021-09-01
35034,"CPC","CPC safe",2021-09-01
35035,"NDP","NDP safe",2021-09-01
35036,"LPC","NDP leaning",2021-09-01
35037,"NDP","NDP safe",2021-09-01
35038,"LPC","LPC likely",2021-09-01
35039,"IND","CPC likely",2021-09-01
35040,"CPC","CPC safe",2021-09-01
35041,"LPC","Toss up LPC/CPC",2021-09-01
35042,"CPC","Toss up CPC/NDP",2021-09-01
35043,"LPC","CPC leaning",2021-09-01
35044,"LPC","LPC leaning",2021-09-01
35045,"LPC","LPC leaning",2021-09-01
35046,"LPC","CPC leaning",2021-09-01
35047,"IND","CPC leaning",2021-09-01
35048,"CPC","CPC safe",2021-09-01
35049,"CPC","CPC safe",2021-09-01
35050,"CPC","CPC safe",2021-09-01
35051,"NDP","NDP safe",2021-09-01
35052,"LPC","LPC leaning",2021-09-01
35053,"LPC","LPC leaning",2021-09-01
35054,"LPC","CPC leaning",2021-09-01
35055,"LPC","LPC likely",2021-09-01
35056,"CPC","CPC safe",2021-09-01
35057,"LPC","LPC leaning",2021-09-01
35058,"LPC","LPC likely",2021-09-01
35059,"LPC","LPC likely",2021-09-01
35060,"LPC","LPC likely",2021-09-01
35061,"LPC","Toss up LPC/CPC",2021-09-01
35062,"LPC","LPC safe",2021-09-01
35063,"LPC","LPC leaning",2021-09-01
35064,"LPC","Toss up LPC/CPC",2021-09-01
35065,"LPC","CPC leaning",2021-09-01
35066,"LPC","Toss up LPC/CPC/NDP",2021-09-01
35067,"CPC","CPC likely",2021-09-01
35068,"CPC","CPC safe",2021-09-01
35069,"LPC","NDP leaning",2021-09-01
35070,"LPC","LPC leaning",2021-09-01
35071,"CPC","CPC likely",2021-09-01
35072,"LPC","Toss up LPC/CPC",2021-09-01
35073,"LPC","Toss up LPC/CPC",2021-09-01
35074,"CPC","CPC leaning",2021-09-01
35075,"LPC","LPC leaning",2021-09-01
35076,"LPC","LPC safe",2021-09-01
35077,"LPC","LPC safe",2021-09-01
35078,"LPC","LPC likely",2021-09-01
35079,"LPC","LPC likely",2021-09-01
35080,"CPC","CPC safe",2021-09-01
35081,"LPC","Toss up LPC/NDP",2021-09-01
35082,"CPC","CPC safe",2021-09-01
35083,"CPC","CPC safe",2021-09-01
35084,"LPC","CPC leaning",2021-09-01
35085,"LPC","LPC likely",2021-09-01
35086,"CPC","CPC safe",2021-09-01
35087,"LPC","CPC likely",2021-09-01
35088,"CPC","CPC safe",2021-09-01
35089,"LPC","Toss up LPC/CPC",2021-09-01
35090,"LPC","LPC safe",2021-09-01
35091,"CPC","CPC safe",2021-09-01
35092,"LPC","Toss up LPC/CPC",2021-09-01
35093,"LPC","Toss up LPC/CPC",2021-09-01
35094,"LPC","LPC safe",2021-09-01
35095,"LPC","LPC safe",2021-09-01
35096,"LPC","LPC likely",2021-09-01
35097,"LPC","LPC safe",2021-09-01
35098,"LPC","LPC safe",2021-09-01
35099,"CPC","CPC safe",2021-09-01
35100,"CPC","CPC safe",2021-09-01
35101,"LPC","LPC safe",2021-09-01
35102,"CPC","CPC safe",2021-09-01
35103,"LPC","Toss up LPC/NDP",2021-09-01
35104,"CPC","CPC safe",2021-09-01
35105,"LPC","Toss up LPC/CPC/NDP",2021-09-01
35106,"LPC","LPC leaning",2021-09-01
35107,"NDP","NDP safe",2021-09-01
35108,"LPC","LPC safe",2021-09-01
35109,"LPC","Toss up LPC/NDP",2021-09-01
35110,"LPC","LPC likely",2021-09-01
35111,"LPC","LPC leaning",2021-09-01
35112,"LPC","LPC safe",2021-09-01
35113,"CPC","CPC safe",2021-09-01
35114,"LPC","Toss up LPC/CPC",2021-09-01
35115,"LPC","Toss up LPC/CPC",2021-09-01
35116,"LPC","NDP leaning",2021-09-01
35117,"NDP","NDP likely",2021-09-01
35118,"LPC","Toss up LPC/CPC",2021-09-01
35119,"CPC","CPC safe",2021-09-01
35120,"LPC","LPC safe",2021-09-01
35121,"LPC","LPC safe",2021-09-01
46001,"CPC","CPC safe",2021-09-01
46002,"CPC","CPC leaning",2021-09-01
46003,"NDP","NDP safe",2021-09-01
46004,"CPC","CPC safe",2021-09-01
46005,"NDP","NDP likely",2021-09-01
46006,"CPC","CPC likely",2021-09-01
46007,"CPC","CPC safe",2021-09-01
46008,"CPC","CPC safe",2021-09-01
46009,"LPC","LPC likely",2021-09-01
46010,"CPC","CPC safe",2021-09-01
46011,"NDP","NDP likely",2021-09-01
46012,"LPC","LPC likely",2021-09-01
46013,"LPC","Toss up LPC/CPC",2021-09-01
46014,"LPC","LPC likely",2021-09-01
47001,"CPC","CPC safe",2021-09-01
47002,"CPC","CPC safe",2021-09-01
47003,"CPC","Toss up LPC/CPC/NDP",2021-09-01
47004,"CPC","CPC safe",2021-09-01
47005,"CPC","CPC safe",2021-09-01
47006,"CPC","CPC safe",2021-09-01
47007,"CPC","CPC leaning",2021-09-01
47008,"CPC","CPC safe",2021-09-01
47009,"CPC","CPC leaning",2021-09-01
47010,"CPC","CPC safe",2021-09-01
47011,"CPC","CPC likely",2021-09-01
47012,"CPC","Toss up CPC/NDP",2021-09-01
47013,"CPC","CPC safe",2021-09-01
47014,"CPC","CPC safe",2021-09-01
48001,"CPC","CPC safe",2021-09-01
48002,"CPC","CPC safe",2021-09-01
48003,"CPC","CPC safe",2021-09-01
48004,"CPC","CPC leaning",2021-09-01
48005,"CPC","CPC leaning",2021-09-01
48006,"CPC","CPC safe",2021-09-01
48007,"CPC","CPC safe",2021-09-01
48008,"CPC","CPC safe",2021-09-01
48009,"CPC","CPC safe",2021-09-01
48010,"CPC","CPC safe",2021-09-01
48011,"CPC","CPC safe",2021-09-01
48012,"CPC","CPC safe",2021-09-01
48013,"CPC","CPC leaning",2021-09-01
48014,"CPC","Toss up LPC/CPC",2021-09-01
48015,"CPC","CPC leaning",2021-09-01
48016,"CPC","CPC likely",2021-09-01
48017,"CPC","Toss up LPC/CPC",2021-09-01
48018,"CPC","CPC likely",2021-09-01
48019,"NDP","NDP safe",2021-09-01
48020,"CPC","CPC safe",2021-09-01
48021,"CPC","CPC safe",2021-09-01
48022,"CPC","CPC safe",2021-09-01
48023,"CPC","CPC safe",2021-09-01
48024,"CPC","CPC safe",2021-09-01
48025,"CPC","CPC safe",2021-09-01
48026,"CPC","CPC safe",2021-09-01
48027,"CPC","CPC safe",2021-09-01
48028,"CPC","CPC safe",2021-09-01
48029,"CPC","CPC safe",2021-09-01
48030,"CPC","CPC safe",2021-09-01
48031,"CPC","CPC safe",2021-09-01
48032,"CPC","CPC safe",2021-09-01
48033,"CPC","CPC safe",2021-09-01
48034,"CPC","CPC safe",2021-09-01
59001,"CPC","CPC safe",2021-09-01
59002,"LPC","Toss up LPC/NDP",2021-09-01
59003,"NDP","NDP safe",2021-09-01
59004,"CPC","CPC safe",2021-09-01
59005,"CPC","CPC safe",2021-09-01
59006,"CPC","CPC safe",2021-09-01
59007,"CPC","CPC leaning",2021-09-01
59008,"LPC","LPC leaning",2021-09-01
59009,"NDP","NDP safe",2021-09-01
59010,"NDP","NDP safe",2021-09-01
59011,"LPC","LPC leaning",2021-09-01
59012,"LPC","LPC leaning",2021-09-01
59013,"CPC","CPC safe",2021-09-01
59014,"CPC","CPC likely",2021-09-01
59015,"CPC","CPC leaning",2021-09-01
59016,"CPC","CPC safe",2021-09-01
59017,"CPC","CPC likely",2021-09-01
59018,"GPC","Toss up CPC/NDP/GPC",2021-09-01
59019,"NDP","NDP safe",2021-09-01
59020,"CPC","CPC safe",2021-09-01
59021,"LPC","LPC safe",2021-09-01
59022,"CPC","CPC likely",2021-09-01
59023,"CPC","CPC leaning",2021-09-01
59024,"CPC","CPC safe",2021-09-01
59025,"CPC","CPC safe",2021-09-01
59026,"NDP","NDP safe",2021-09-01
59027,"GPC","GPC likely",2021-09-01
59028,"NDP","NDP safe",2021-09-01
59029,"NDP","NDP likely",2021-09-01
59030,"CPC","CPC likely",2021-09-01
59031,"CPC","CPC likely",2021-09-01
59032,"LPC","LPC leaning",2021-09-01
59033,"LPC","LPC likely",2021-09-01
59034,"LPC","LPC safe",2021-09-01
59035,"NDP","NDP safe",2021-09-01
59036,"IND","Toss up LPC/CPC",2021-09-01
59037,"NDP","NDP safe",2021-09-01
59038,"NDP","NDP safe",2021-09-01
59039,"LPC","LPC safe",2021-09-01
59040,"LPC","LPC likely",2021-09-01
59041,"NDP","NDP safe",2021-09-01
59042,"LPC","CPC leaning",2021-09-01
60001,"LPC","Toss up LPC/CPC/NDP",2021-09-01
61001,"LPC","Toss up LPC/NDP",2021-09-01
62001,"NDP","NDP leaning",2021-09-01
