"riding_code","current_party","current_projection","date"
24033,"BQ","BQ likely",2021-08-22
24034,"BQ","Toss up LPC/BQ",2021-08-22
24035,"BQ","BQ likely",2021-08-22
24036,"LPC","LPC safe",2021-08-22
24037,"LPC","LPC safe",2021-08-22
24038,"BQ","BQ leaning",2021-08-22
24039,"LPC","LPC likely",2021-08-22
24040,"LPC","LPC safe",2021-08-22
24041,"LPC","LPC leaning",2021-08-22
24042,"CPC","CPC safe",2021-08-22
24043,"BQ","Toss up LPC/BQ",2021-08-22
24044,"LPC","LPC safe",2021-08-22
24045,"CPC","CPC safe",2021-08-22
24046,"BQ","BQ safe",2021-08-22
24047,"CPC","CPC safe",2021-08-22
24048,"BQ","BQ safe",2021-08-22
24049,"BQ","Toss up LPC/BQ",2021-08-22
24050,"BQ","BQ safe",2021-08-22
24051,"CPC","CPC likely",2021-08-22
24052,"LPC","LPC safe",2021-08-22
24053,"LPC","LPC safe",2021-08-22
24054,"LPC","LPC safe",2021-08-22
24055,"LPC","LPC safe",2021-08-22
24056,"LPC","LPC safe",2021-08-22
24057,"LPC","LPC safe",2021-08-22
24058,"CPC","CPC safe",2021-08-22
24059,"LPC","LPC leaning",2021-08-22
24060,"BQ","BQ likely",2021-08-22
24061,"CPC","CPC safe",2021-08-22
24062,"BQ","Toss up LPC/BQ",2021-08-22
24063,"BQ","BQ safe",2021-08-22
24064,"NDP","NDP likely",2021-08-22
24065,"LPC","LPC likely",2021-08-22
24066,"BQ","BQ likely",2021-08-22
24067,"BQ","BQ leaning",2021-08-22
24068,"LPC","LPC safe",2021-08-22
24069,"LPC","LPC safe",2021-08-22
24070,"LPC","LPC likely",2021-08-22
24071,"BQ","BQ likely",2021-08-22
24072,"BQ","Toss up LPC/BQ",2021-08-22
24073,"LPC","LPC leaning",2021-08-22
24074,"LPC","LPC safe",2021-08-22
24075,"BQ","BQ likely",2021-08-22
24076,"BQ","Toss up LPC/CPC/BQ",2021-08-22
24077,"LPC","LPC safe",2021-08-22
24078,"LPC","LPC safe",2021-08-22
35001,"LPC","LPC safe",2021-08-22
35002,"NDP","NDP safe",2021-08-22
35003,"CPC","Toss up LPC/CPC",2021-08-22
35004,"CPC","CPC likely",2021-08-22
35005,"CPC","CPC likely",2021-08-22
35006,"LPC","Toss up LPC/CPC",2021-08-22
35007,"LPC","LPC safe",2021-08-22
35008,"IND","LPC likely",2021-08-22
35009,"LPC","LPC leaning",2021-08-22
35010,"LPC","LPC safe",2021-08-22
35011,"LPC","LPC safe",2021-08-22
35012,"LPC","LPC safe",2021-08-22
35013,"CPC","CPC likely",2021-08-22
35014,"CPC","CPC safe",2021-08-22
35015,"LPC","LPC likely",2021-08-22
35016,"LPC","LPC leaning",2021-08-22
35017,"CPC","CPC likely",2021-08-22
35018,"LPC","NDP leaning",2021-08-22
35019,"IND","LPC safe",2021-08-22
35020,"LPC","LPC likely",2021-08-22
35021,"LPC","LPC safe",2021-08-22
35022,"CPC","CPC likely",2021-08-22
35023,"CPC","CPC likely",2021-08-22
35024,"LPC","LPC safe",2021-08-22
35025,"CPC","CPC safe",2021-08-22
35026,"CPC","Toss up CPC/NDP",2021-08-22
35027,"LPC","LPC likely",2021-08-22
35028,"LPC","LPC safe",2021-08-22
35029,"LPC","LPC safe",2021-08-22
35030,"CPC","CPC leaning",2021-08-22
35031,"LPC","LPC likely",2021-08-22
35032,"LPC","LPC safe",2021-08-22
35033,"Vacant","CPC safe",2021-08-22
35034,"CPC","CPC safe",2021-08-22
35035,"NDP","NDP safe",2021-08-22
35036,"LPC","NDP leaning",2021-08-22
35037,"NDP","NDP safe",2021-08-22
35038,"LPC","LPC safe",2021-08-22
35039,"IND","Toss up LPC/CPC",2021-08-22
35040,"CPC","CPC likely",2021-08-22
35041,"LPC","LPC leaning",2021-08-22
35042,"CPC","Toss up LPC/CPC/NDP",2021-08-22
35043,"LPC","Toss up LPC/CPC",2021-08-22
35044,"LPC","LPC likely",2021-08-22
35045,"LPC","LPC likely",2021-08-22
35046,"LPC","Toss up LPC/CPC",2021-08-22
35047,"IND","Toss up LPC/CPC",2021-08-22
35048,"CPC","CPC safe",2021-08-22
35049,"CPC","CPC safe",2021-08-22
35050,"CPC","CPC safe",2021-08-22
35051,"NDP","NDP safe",2021-08-22
35052,"LPC","LPC leaning",2021-08-22
35053,"LPC","LPC likely",2021-08-22
35054,"LPC","Toss up LPC/CPC",2021-08-22
35055,"LPC","LPC likely",2021-08-22
35056,"CPC","CPC likely",2021-08-22
35057,"LPC","LPC likely",2021-08-22
35058,"LPC","LPC safe",2021-08-22
35059,"LPC","LPC likely",2021-08-22
35060,"LPC","LPC safe",2021-08-22
35061,"LPC","LPC likely",2021-08-22
35062,"LPC","LPC safe",2021-08-22
35063,"LPC","LPC likely",2021-08-22
35064,"LPC","LPC likely",2021-08-22
35065,"LPC","LPC leaning",2021-08-22
35066,"LPC","NDP leaning",2021-08-22
35067,"CPC","CPC leaning",2021-08-22
35068,"CPC","CPC likely",2021-08-22
35069,"LPC","NDP leaning",2021-08-22
35070,"LPC","LPC likely",2021-08-22
35071,"CPC","CPC leaning",2021-08-22
35072,"LPC","LPC leaning",2021-08-22
35073,"LPC","LPC leaning",2021-08-22
35074,"CPC","Toss up CPC/NDP",2021-08-22
35075,"LPC","Toss up LPC/NDP",2021-08-22
35076,"LPC","LPC safe",2021-08-22
35077,"LPC","LPC safe",2021-08-22
35078,"LPC","LPC safe",2021-08-22
35079,"LPC","LPC safe",2021-08-22
35080,"CPC","CPC safe",2021-08-22
35081,"LPC","Toss up LPC/NDP",2021-08-22
35082,"CPC","CPC likely",2021-08-22
35083,"CPC","CPC safe",2021-08-22
35084,"LPC","Toss up LPC/CPC",2021-08-22
35085,"LPC","LPC safe",2021-08-22
35086,"CPC","CPC safe",2021-08-22
35087,"LPC","Toss up LPC/CPC",2021-08-22
35088,"CPC","CPC likely",2021-08-22
35089,"LPC","LPC leaning",2021-08-22
35090,"LPC","LPC safe",2021-08-22
35091,"CPC","CPC likely",2021-08-22
35092,"LPC","Toss up LPC/CPC/NDP",2021-08-22
35093,"LPC","LPC likely",2021-08-22
35094,"LPC","LPC safe",2021-08-22
35095,"LPC","LPC safe",2021-08-22
35096,"LPC","LPC safe",2021-08-22
35097,"LPC","LPC safe",2021-08-22
35098,"LPC","LPC safe",2021-08-22
35099,"CPC","CPC likely",2021-08-22
35100,"CPC","CPC likely",2021-08-22
35101,"LPC","LPC safe",2021-08-22
35102,"CPC","CPC safe",2021-08-22
35103,"LPC","Toss up LPC/NDP",2021-08-22
35104,"CPC","CPC safe",2021-08-22
35105,"LPC","NDP leaning",2021-08-22
35106,"LPC","LPC likely",2021-08-22
35107,"NDP","NDP safe",2021-08-22
35108,"LPC","LPC safe",2021-08-22
35109,"LPC","Toss up LPC/NDP",2021-08-22
35110,"LPC","LPC likely",2021-08-22
35111,"LPC","LPC likely",2021-08-22
35112,"LPC","LPC safe",2021-08-22
35113,"CPC","CPC safe",2021-08-22
35114,"LPC","LPC leaning",2021-08-22
35115,"LPC","LPC likely",2021-08-22
35116,"LPC","NDP leaning",2021-08-22
35117,"NDP","NDP likely",2021-08-22
35118,"LPC","Toss up LPC/CPC",2021-08-22
35119,"CPC","CPC safe",2021-08-22
35120,"LPC","LPC safe",2021-08-22
35121,"LPC","LPC safe",2021-08-22
46001,"CPC","CPC safe",2021-08-22
46002,"CPC","Toss up LPC/CPC",2021-08-22
46003,"NDP","NDP likely",2021-08-22
46004,"CPC","CPC safe",2021-08-22
46005,"NDP","NDP likely",2021-08-22
46006,"CPC","Toss up LPC/CPC",2021-08-22
46007,"CPC","CPC safe",2021-08-22
46008,"CPC","CPC safe",2021-08-22
46009,"LPC","LPC safe",2021-08-22
46010,"CPC","CPC safe",2021-08-22
46011,"NDP","NDP leaning",2021-08-22
46012,"LPC","LPC safe",2021-08-22
46013,"LPC","LPC safe",2021-08-22
46014,"LPC","LPC safe",2021-08-22
47001,"CPC","CPC safe",2021-08-22
47002,"CPC","CPC safe",2021-08-22
47003,"CPC","Toss up LPC/CPC/NDP",2021-08-22
47004,"CPC","CPC safe",2021-08-22
47005,"CPC","CPC safe",2021-08-22
47006,"CPC","CPC safe",2021-08-22
47007,"CPC","CPC likely",2021-08-22
47008,"CPC","CPC safe",2021-08-22
47009,"CPC","CPC leaning",2021-08-22
47010,"CPC","CPC likely",2021-08-22
47011,"CPC","CPC likely",2021-08-22
47012,"CPC","Toss up CPC/NDP",2021-08-22
47013,"CPC","CPC safe",2021-08-22
47014,"CPC","CPC safe",2021-08-22
48001,"CPC","CPC safe",2021-08-22
48002,"CPC","CPC safe",2021-08-22
48003,"CPC","CPC safe",2021-08-22
48004,"CPC","Toss up LPC/CPC",2021-08-22
48005,"CPC","CPC leaning",2021-08-22
48006,"CPC","CPC likely",2021-08-22
48007,"CPC","CPC safe",2021-08-22
48008,"CPC","CPC safe",2021-08-22
48009,"CPC","CPC safe",2021-08-22
48010,"CPC","CPC safe",2021-08-22
48011,"CPC","CPC safe",2021-08-22
48012,"CPC","CPC safe",2021-08-22
48013,"CPC","Toss up LPC/CPC",2021-08-22
48014,"CPC","Toss up LPC/CPC",2021-08-22
48015,"CPC","CPC likely",2021-08-22
48016,"CPC","CPC likely",2021-08-22
48017,"CPC","Toss up LPC/CPC",2021-08-22
48018,"CPC","CPC likely",2021-08-22
48019,"NDP","NDP safe",2021-08-22
48020,"CPC","CPC safe",2021-08-22
48021,"CPC","CPC safe",2021-08-22
48022,"CPC","CPC safe",2021-08-22
48023,"CPC","CPC safe",2021-08-22
48024,"CPC","CPC safe",2021-08-22
48025,"CPC","CPC safe",2021-08-22
48026,"CPC","CPC safe",2021-08-22
48027,"CPC","CPC safe",2021-08-22
48028,"CPC","CPC safe",2021-08-22
48029,"CPC","CPC safe",2021-08-22
48030,"CPC","CPC safe",2021-08-22
48031,"CPC","CPC safe",2021-08-22
48032,"CPC","CPC safe",2021-08-22
48033,"CPC","CPC safe",2021-08-22
48034,"CPC","CPC safe",2021-08-22
59001,"CPC","CPC safe",2021-08-22
59002,"LPC","LPC likely",2021-08-22
59003,"NDP","NDP likely",2021-08-22
59004,"CPC","CPC safe",2021-08-22
59005,"CPC","CPC likely",2021-08-22
59006,"CPC","CPC safe",2021-08-22
59007,"CPC","Toss up LPC/CPC",2021-08-22
59008,"LPC","LPC likely",2021-08-22
59009,"NDP","NDP safe",2021-08-22
59010,"NDP","NDP safe",2021-08-22
59011,"LPC","LPC safe",2021-08-22
59012,"LPC","LPC likely",2021-08-22
59013,"CPC","CPC likely",2021-08-22
59014,"CPC","CPC likely",2021-08-22
59015,"CPC","CPC likely",2021-08-22
59016,"CPC","CPC likely",2021-08-22
59017,"CPC","CPC leaning",2021-08-22
59018,"GPC","GPC leaning",2021-08-22
59019,"NDP","NDP safe",2021-08-22
59020,"CPC","CPC safe",2021-08-22
59021,"LPC","LPC safe",2021-08-22
59022,"CPC","CPC leaning",2021-08-22
59023,"CPC","Toss up LPC/CPC",2021-08-22
59024,"CPC","CPC safe",2021-08-22
59025,"CPC","CPC likely",2021-08-22
59026,"NDP","NDP safe",2021-08-22
59027,"GPC","GPC safe",2021-08-22
59028,"NDP","NDP likely",2021-08-22
59029,"NDP","NDP likely",2021-08-22
59030,"CPC","CPC leaning",2021-08-22
59031,"CPC","CPC leaning",2021-08-22
59032,"LPC","LPC safe",2021-08-22
59033,"LPC","LPC safe",2021-08-22
59034,"LPC","LPC safe",2021-08-22
59035,"NDP","NDP safe",2021-08-22
59036,"IND","Toss up LPC/CPC",2021-08-22
59037,"NDP","NDP likely",2021-08-22
59038,"NDP","NDP safe",2021-08-22
59039,"LPC","LPC safe",2021-08-22
59040,"LPC","LPC safe",2021-08-22
59041,"NDP","NDP likely",2021-08-22
59042,"LPC","LPC likely",2021-08-22
60001,"LPC","Toss up LPC/NDP",2021-08-22
61001,"LPC","LPC leaning",2021-08-22
62001,"NDP","NDP leaning",2021-08-22
