"riding_code","current_party","current_projection","date"
35053,"LPC","LPC leaning",2021-08-29
35054,"LPC","CPC leaning",2021-08-29
35055,"LPC","LPC leaning",2021-08-29
35056,"CPC","CPC safe",2021-08-29
35057,"LPC","LPC leaning",2021-08-29
35058,"LPC","LPC likely",2021-08-29
35059,"LPC","LPC leaning",2021-08-29
35060,"LPC","LPC likely",2021-08-29
35061,"LPC","Toss up LPC/CPC",2021-08-29
35062,"LPC","LPC safe",2021-08-29
35063,"LPC","LPC leaning",2021-08-29
35064,"LPC","Toss up LPC/CPC",2021-08-29
35065,"LPC","CPC leaning",2021-08-29
35066,"LPC","Toss up LPC/CPC/NDP",2021-08-29
35067,"CPC","CPC likely",2021-08-29
35068,"CPC","CPC safe",2021-08-29
35069,"LPC","Toss up LPC/NDP",2021-08-29
35070,"LPC","LPC leaning",2021-08-29
35071,"CPC","CPC likely",2021-08-29
35072,"LPC","CPC leaning",2021-08-29
35073,"LPC","Toss up LPC/CPC",2021-08-29
35074,"CPC","CPC leaning",2021-08-29
35075,"LPC","Toss up LPC/NDP",2021-08-29
35076,"LPC","LPC safe",2021-08-29
35077,"LPC","LPC safe",2021-08-29
35078,"LPC","LPC safe",2021-08-29
35079,"LPC","LPC likely",2021-08-29
35080,"CPC","CPC safe",2021-08-29
35081,"LPC","Toss up LPC/NDP",2021-08-29
35082,"CPC","CPC safe",2021-08-29
35083,"CPC","CPC safe",2021-08-29
35084,"LPC","CPC leaning",2021-08-29
35085,"LPC","LPC likely",2021-08-29
35086,"CPC","CPC safe",2021-08-29
35087,"LPC","CPC likely",2021-08-29
35088,"CPC","CPC safe",2021-08-29
35089,"LPC","Toss up LPC/CPC",2021-08-29
35090,"LPC","LPC safe",2021-08-29
35091,"CPC","CPC safe",2021-08-29
35092,"LPC","Toss up LPC/CPC",2021-08-29
35093,"LPC","Toss up LPC/CPC",2021-08-29
35094,"LPC","LPC safe",2021-08-29
35095,"LPC","LPC safe",2021-08-29
35096,"LPC","LPC likely",2021-08-29
35097,"LPC","LPC safe",2021-08-29
35098,"LPC","LPC safe",2021-08-29
35099,"CPC","CPC safe",2021-08-29
35100,"CPC","CPC safe",2021-08-29
35101,"LPC","LPC safe",2021-08-29
35102,"CPC","CPC safe",2021-08-29
35103,"LPC","Toss up LPC/NDP",2021-08-29
35104,"CPC","CPC safe",2021-08-29
35105,"LPC","Toss up LPC/CPC/NDP",2021-08-29
35106,"LPC","LPC leaning",2021-08-29
35107,"NDP","NDP safe",2021-08-29
35108,"LPC","LPC safe",2021-08-29
35109,"LPC","Toss up LPC/NDP",2021-08-29
35110,"LPC","LPC likely",2021-08-29
35111,"LPC","Toss up LPC/CPC",2021-08-29
35112,"LPC","LPC likely",2021-08-29
35113,"CPC","CPC safe",2021-08-29
35114,"LPC","Toss up LPC/CPC",2021-08-29
35115,"LPC","Toss up LPC/CPC",2021-08-29
35116,"LPC","Toss up LPC/CPC/NDP",2021-08-29
35117,"NDP","NDP likely",2021-08-29
35118,"LPC","CPC leaning",2021-08-29
35119,"CPC","CPC safe",2021-08-29
35120,"LPC","LPC safe",2021-08-29
35121,"LPC","LPC safe",2021-08-29
46001,"CPC","CPC safe",2021-08-29
46002,"CPC","Toss up LPC/CPC",2021-08-29
46003,"NDP","NDP safe",2021-08-29
46004,"CPC","CPC safe",2021-08-29
46005,"NDP","NDP likely",2021-08-29
46006,"CPC","CPC likely",2021-08-29
46007,"CPC","CPC safe",2021-08-29
46008,"CPC","CPC safe",2021-08-29
46009,"LPC","LPC likely",2021-08-29
46010,"CPC","CPC safe",2021-08-29
46011,"NDP","NDP likely",2021-08-29
46012,"LPC","LPC likely",2021-08-29
46013,"LPC","Toss up LPC/CPC",2021-08-29
46014,"LPC","LPC likely",2021-08-29
47001,"CPC","CPC safe",2021-08-29
47002,"CPC","CPC safe",2021-08-29
47003,"CPC","Toss up LPC/CPC/NDP",2021-08-29
47004,"CPC","CPC safe",2021-08-29
47005,"CPC","CPC safe",2021-08-29
47006,"CPC","CPC safe",2021-08-29
47007,"CPC","CPC leaning",2021-08-29
47008,"CPC","CPC safe",2021-08-29
47009,"CPC","CPC leaning",2021-08-29
47010,"CPC","CPC safe",2021-08-29
47011,"CPC","CPC likely",2021-08-29
47012,"CPC","Toss up CPC/NDP",2021-08-29
47013,"CPC","CPC safe",2021-08-29
47014,"CPC","CPC safe",2021-08-29
48001,"CPC","CPC safe",2021-08-29
48002,"CPC","CPC safe",2021-08-29
48003,"CPC","CPC safe",2021-08-29
48004,"CPC","Toss up LPC/CPC",2021-08-29
48005,"CPC","Toss up LPC/CPC",2021-08-29
48006,"CPC","CPC likely",2021-08-29
48007,"CPC","CPC safe",2021-08-29
48008,"CPC","CPC safe",2021-08-29
48009,"CPC","CPC safe",2021-08-29
48010,"CPC","CPC safe",2021-08-29
48011,"CPC","CPC safe",2021-08-29
48012,"CPC","CPC safe",2021-08-29
48013,"CPC","Toss up LPC/CPC",2021-08-29
48014,"CPC","Toss up LPC/CPC",2021-08-29
48015,"CPC","CPC leaning",2021-08-29
48016,"CPC","CPC likely",2021-08-29
48017,"CPC","Toss up LPC/CPC",2021-08-29
48018,"CPC","CPC likely",2021-08-29
48019,"NDP","NDP safe",2021-08-29
48020,"CPC","CPC safe",2021-08-29
48021,"CPC","CPC safe",2021-08-29
48022,"CPC","CPC safe",2021-08-29
48023,"CPC","CPC safe",2021-08-29
48024,"CPC","CPC safe",2021-08-29
48025,"CPC","CPC safe",2021-08-29
48026,"CPC","CPC safe",2021-08-29
48027,"CPC","CPC safe",2021-08-29
48028,"CPC","CPC safe",2021-08-29
48029,"CPC","CPC safe",2021-08-29
48030,"CPC","CPC safe",2021-08-29
48031,"CPC","CPC safe",2021-08-29
48032,"CPC","CPC safe",2021-08-29
48033,"CPC","CPC safe",2021-08-29
48034,"CPC","CPC safe",2021-08-29
59001,"CPC","CPC safe",2021-08-29
59002,"LPC","Toss up LPC/NDP",2021-08-29
59003,"NDP","NDP likely",2021-08-29
59004,"CPC","CPC safe",2021-08-29
59005,"CPC","CPC likely",2021-08-29
59006,"CPC","CPC safe",2021-08-29
59007,"CPC","CPC leaning",2021-08-29
59008,"LPC","LPC leaning",2021-08-29
59009,"NDP","NDP safe",2021-08-29
59010,"NDP","NDP safe",2021-08-29
59011,"LPC","LPC likely",2021-08-29
59012,"LPC","LPC likely",2021-08-29
59013,"CPC","CPC safe",2021-08-29
59014,"CPC","CPC likely",2021-08-29
59015,"CPC","CPC leaning",2021-08-29
59016,"CPC","CPC safe",2021-08-29
59017,"CPC","CPC likely",2021-08-29
59018,"GPC","Toss up CPC/NDP/GPC",2021-08-29
59019,"NDP","NDP safe",2021-08-29
59020,"CPC","CPC safe",2021-08-29
59021,"LPC","LPC safe",2021-08-29
59022,"CPC","CPC likely",2021-08-29
59023,"CPC","CPC leaning",2021-08-29
59024,"CPC","CPC safe",2021-08-29
59025,"CPC","CPC safe",2021-08-29
59026,"NDP","NDP safe",2021-08-29
59027,"GPC","GPC safe",2021-08-29
59028,"NDP","NDP safe",2021-08-29
59029,"NDP","NDP likely",2021-08-29
59030,"CPC","CPC likely",2021-08-29
59031,"CPC","CPC likely",2021-08-29
59032,"LPC","LPC likely",2021-08-29
59033,"LPC","LPC safe",2021-08-29
59034,"LPC","LPC safe",2021-08-29
59035,"NDP","NDP safe",2021-08-29
59036,"IND","Toss up LPC/CPC",2021-08-29
59037,"NDP","NDP safe",2021-08-29
59038,"NDP","NDP safe",2021-08-29
59039,"LPC","LPC safe",2021-08-29
59040,"LPC","LPC likely",2021-08-29
59041,"NDP","NDP safe",2021-08-29
59042,"LPC","Toss up LPC/CPC",2021-08-29
60001,"LPC","Toss up LPC/CPC/NDP",2021-08-29
61001,"LPC","Toss up LPC/NDP",2021-08-29
62001,"NDP","NDP leaning",2021-08-29
